condition,stream,mode,level,base_key,attack_seed,activation_row,host_rows,detector,filter,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,scored_resets,source_summary_sha256,source_predictions_sha256,scoring_mask_sha256,withholding_mask_sha256,reused_frozen_inference,stream_no_filter,mode_no_filter,level_no_filter,base_key_no_filter,attack_seed_no_filter,activation_row_no_filter,host_rows_no_filter,detector_no_filter,filter_no_filter,accuracy_no_filter,macro_precision_no_filter,macro_recall_no_filter,macro_f1_no_filter,malicious_precision_no_filter,malicious_recall_no_filter,benign_fpr_no_filter,roc_auc_no_filter,average_precision_no_filter,poison_admission_rate_no_filter,legitimate_withhold_rate_no_filter,filter_poison_recall_no_filter,filter_legitimate_rejection_no_filter,filter_rows_withheld_no_filter,rows_no_filter,training_visits_no_filter,accepted_training_visits_no_filter,accepted_refit_rows_no_filter,resets_no_filter,seconds_no_filter,pending_candidate_no_filter,audit_rows_reserved_no_filter,policy_no_filter,guarded_no_filter,scored_resets_no_filter,source_summary_sha256_no_filter,source_predictions_sha256_no_filter,scoring_mask_sha256_no_filter,withholding_mask_sha256_no_filter,reused_frozen_inference_no_filter,accuracy_difference,macro_f1_difference,macro_precision_difference,macro_recall_difference,roc_auc_difference,average_precision_difference,malicious_precision_difference,malicious_recall_difference,benign_fpr_difference,poison_admission_rate_difference,legitimate_withhold_rate_difference
radar__splice__moderate__a0,radar,splice,moderate,radar,0.0,340000,65615,none,learned_features,0.836973253067134,0.36059204579964,0.5187576034735215,0.3757289724080751,0.6060130132376038,0.9837020850405171,0.1285693366525113,0.9527753770930504,0.7185133569751658,0.971829005343583,0.0286966027147296,0.0059998125058591,6.02508155378246e-05,135,484753,460380,427130,0,0,261.7363481249995,False,24238,none,True,0,8ce3a6bf8960b7dc4cb66564453b9774075883fbe73add53106807de22c6b6e7,316daa7840e02036ac1e0a4060bd68d19004ee07a24243c8cfe2c8ed6b59debe,7ff129a343f74ffbd7c2eb8b67ea286b168706c69e2aa846e33a80c8b2255b82,a41db3cdf42ee8161bb6ff8cb47b4b471fd95987feb6888da58d99380169752d,True,radar,splice,moderate,radar,0.0,340000,65615,none,none,0.836973253067134,0.36059204579964,0.5187576034735215,0.3757289724080751,0.6060130132376038,0.9837020850405171,0.1285693366525113,0.9527673857361288,0.7184215619784025,0.9778288178494422,0.0286363518991917,0.0,0.0,0,484753,460515,427265,0,0,262.1571885000003,False,24238,none,True,0,a42f371f2e153214863b75f23e0982edb719ee1ef15ce0342a9ef2335432b4c2,9fa88fe2d2c3ae5f87885458f676539a186c2a982deeb136fdf61d9ef0bd6a10,7ff129a343f74ffbd7c2eb8b67ea286b168706c69e2aa846e33a80c8b2255b82,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0,0.0,0.0,0.0,7.991356921532855e-06,9.179499676337244e-05,0.0,0.0,0.0,-0.005999812505859237,6.0250815537898905e-05
radar__splice__moderate__a0,radar,splice,moderate,radar,0.0,340000,65615,none,learned_features_label,0.8383906119027661,0.3637642080106491,0.5189703908508828,0.3778511197506341,0.6091688282395399,0.9836110352362742,0.1268670376336213,0.9529940027857852,0.7210796759100139,0.9695322021186836,0.0297639028756853,0.0082966157307584,0.0011533727545812,311,484753,460204,426957,0,0,283.71892037499947,False,24238,none,True,0,075aa84ed49054bb239af76c130cac9f7390468accd73b829b0579217eec3950,85a4efb1497b8b3e04a1be42fa9570d4010857ea57aebb0fd0ea6bbd51adda6d,7ff129a343f74ffbd7c2eb8b67ea286b168706c69e2aa846e33a80c8b2255b82,7a777142bd70fbcd9984e0398ab51cf714897f594101979e54497035ab5c6ede,True,radar,splice,moderate,radar,0.0,340000,65615,none,none,0.836973253067134,0.36059204579964,0.5187576034735215,0.3757289724080751,0.6060130132376038,0.9837020850405171,0.1285693366525113,0.9527673857361288,0.7184215619784025,0.9778288178494422,0.0286363518991917,0.0,0.0,0,484753,460515,427265,0,0,262.1571885000003,False,24238,none,True,0,a42f371f2e153214863b75f23e0982edb719ee1ef15ce0342a9ef2335432b4c2,9fa88fe2d2c3ae5f87885458f676539a186c2a982deeb136fdf61d9ef0bd6a10,7ff129a343f74ffbd7c2eb8b67ea286b168706c69e2aa846e33a80c8b2255b82,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0014173588356320987,0.002122147342559,0.003172162211009133,0.00021278737736130093,0.00022661704965631913,0.0026581139316114166,0.0031558150019360687,-9.104980424290421e-05,-0.0017022990188899911,-0.008296615730758572,0.0011275509764935993
radar__splice__moderate__a1,radar,splice,moderate,radar,1.0,340000,65400,none,learned_features,0.7993730886850153,0.3041410031046138,0.4404239160601483,0.284031495650872,0.6629802095459837,0.9395967002749772,0.0956322260965314,0.9321957644411752,0.6236158345484896,0.9415522953147184,0.063710959316063,0.0044013251301467,6.0145207715770935e-05,100,484753,460415,409115,0,0,311.4935109170001,False,24238,none,True,0,9e7a19148e1d46853142998d543ae682074ac415ce135851f6aa0ac8d814d912,953e7a98661b52c9a26fc2e32d0dc885c07e31ee0947e06930f04e71b74a15fe,4f47c77e68002cb7bc83b5b333f395fe47af73091dc83c6567a003e8ca2e28df,2317eec756e35c691a0fcd1cc3181be913dfe751ae4a2950e0054067b0d95cdd,True,radar,splice,moderate,radar,1.0,340000,65400,none,none,0.7993730886850153,0.3041410031046138,0.4404239160601483,0.284031495650872,0.6629802095459837,0.9395967002749772,0.0956322260965314,0.9321959814353882,0.6236159350788799,0.9459536204448652,0.0636508141083472,0.0,0.0,0,484753,460515,409215,0,0,285.0701471250004,False,24238,none,True,0,650db92adc87b47855638bd17dc48b0698185bb07e18a54edce600e5ab7242a8,b3ef8c9396f1ec84d26aeb58e8515b0a305fc28049b7f3b5c24048fc3a6bc5c0,4f47c77e68002cb7bc83b5b333f395fe47af73091dc83c6567a003e8ca2e28df,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0,0.0,0.0,0.0,-2.1699421293153165e-07,-1.0053039034563227e-07,0.0,0.0,0.0,-0.004401325130146794,6.014520771580045e-05
radar__splice__moderate__a1,radar,splice,moderate,radar,1.0,340000,65400,none,learned_features_label,0.7938837920489297,0.2999547907200093,0.4388631563681591,0.2842784158635676,0.6491968503937008,0.9446379468377636,0.1022022389429253,0.9351280602281736,0.6417299072307028,0.9627070515854236,0.052506766335868,0.0055371509701845,0.0011771276367229,254,484753,460261,410866,0,0,305.3813588339999,False,24238,none,True,0,db3948306bff94fd8f7afd279d76ae02656a9c0f3a2341063a544d6f4a673c9a,8d8f6e9205b958aa2bc12b55bd71eff34197de71fb360dddf935ebac3aabb90c,4f47c77e68002cb7bc83b5b333f395fe47af73091dc83c6567a003e8ca2e28df,bd92626df204a5c5f7c312a30ff3fe3c04cf64d111ee0e99a99e0d5a74feaae7,True,radar,splice,moderate,radar,1.0,340000,65400,none,none,0.7993730886850153,0.3041410031046138,0.4404239160601483,0.284031495650872,0.6629802095459837,0.9395967002749772,0.0956322260965314,0.9321959814353882,0.6236159350788799,0.9459536204448652,0.0636508141083472,0.0,0.0,0,484753,460515,409215,0,0,285.0701471250004,False,24238,none,True,0,650db92adc87b47855638bd17dc48b0698185bb07e18a54edce600e5ab7242a8,b3ef8c9396f1ec84d26aeb58e8515b0a305fc28049b7f3b5c24048fc3a6bc5c0,4f47c77e68002cb7bc83b5b333f395fe47af73091dc83c6567a003e8ca2e28df,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.005489296636085661,0.0002469202126956227,-0.004186212384604482,-0.0015607596919892108,0.002932078792785453,0.018113972151822866,-0.013783359152282904,0.005041246562786372,0.0065700128463938995,0.016753431140558384,-0.011144047772479203
radar__splice__moderate__a2,radar,splice,moderate,radar,2.0,340000,62754,none,learned_features,0.7903081875258947,0.2843265254612662,0.445330838426294,0.2549043172585399,0.6859790552248927,0.8388612493090105,0.0803082851637765,0.9122262092804372,0.5825715944793112,0.9261953764418704,0.0443741318104645,0.0028717752357248,6.002298022671537e-05,67,484753,460448,434798,0,0,271.64177483300045,False,24238,none,True,0,fe2f38f6476b2b60ace2c0d7c623b157201652b4fa7fc2d58af697f9623fc585,7a1820c9664b48e5d1b21fdedfba56ad25bc1f4c866f9c6042ad2b99d7afa7f6,77523168cd5ca2372eb0c70ff270b1ac8f60f8188ebde2fb79110ca07de5495f,db5e1bc079be9b4c1349476ccf5bf9875fae1432999046bf7488a8ea845c8bcb,True,radar,splice,moderate,radar,2.0,340000,62754,none,none,0.7903081875258947,0.2843265254612662,0.445330838426294,0.2549043172585399,0.6859790552248927,0.8388612493090105,0.0803082851637765,0.9122262092804372,0.5825715944793112,0.9290671516775952,0.0443141088302378,0.0,0.0,0,484753,460515,434865,0,0,278.18416004199935,False,24238,none,True,0,dff48aa4b71d7b585f005be10334598dec11fd4e1c8865bdee7e949e085acb0b,07faac12e8131986ead5cfe1ba7db743021fc3809b1a75e0a93f22955ad91c2a,77523168cd5ca2372eb0c70ff270b1ac8f60f8188ebde2fb79110ca07de5495f,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002871775235724794,6.0022980226698275e-05
radar__splice__moderate__a2,radar,splice,moderate,radar,2.0,340000,62754,none,learned_features_label,0.7902922522867069,0.285268484823444,0.445252271487262,0.2550599002989443,0.6859790552248927,0.8388612493090105,0.0803082851637765,0.912323553146989,0.5811903894941213,0.9248073517446036,0.0448028673835125,0.0042597999329919,0.0004973332647356,147,484753,460368,434719,0,0,261.6481292080007,False,24238,none,True,0,adc8bf37cf34366a1b1829fde799e5d63f57e46d8183e5f711f44b0ee06ff117,a6d5f74b23d64da4e2eb15be16249eeda461e08c33c7508b844d65bdbd56f040,77523168cd5ca2372eb0c70ff270b1ac8f60f8188ebde2fb79110ca07de5495f,0a7f4c441bb3ae771a9d30c89c387343f2a05e2d57e39d495125d15e6f9d63d1,True,radar,splice,moderate,radar,2.0,340000,62754,none,none,0.7903081875258947,0.2843265254612662,0.445330838426294,0.2549043172585399,0.6859790552248927,0.8388612493090105,0.0803082851637765,0.9122262092804372,0.5825715944793112,0.9290671516775952,0.0443141088302378,0.0,0.0,0,484753,460515,434865,0,0,278.18416004199935,False,24238,none,True,0,dff48aa4b71d7b585f005be10334598dec11fd4e1c8865bdee7e949e085acb0b,07faac12e8131986ead5cfe1ba7db743021fc3809b1a75e0a93f22955ad91c2a,77523168cd5ca2372eb0c70ff270b1ac8f60f8188ebde2fb79110ca07de5495f,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-1.5935239187858663e-05,0.00015558304040441673,0.0009419593621778355,-7.856693903202094e-05,9.734386655180227e-05,-0.0013812049851898989,0.0,0.0,0.0,-0.004259799932991637,0.0004887585532747027
radar__splice__severe__a0,radar,splice,severe,radar,0.0,340000,57322,none,learned_features,0.831181745228708,0.3161832695852138,0.5197583044209384,0.317113379857249,0.750095441704207,0.9338403041825096,0.0699329088500491,0.9278350117630084,0.7207472928030598,0.9489034132171388,0.0487632166068483,0.0037763253449527,6.790183334950044e-05,137,484753,460378,422379,0,0,280.93885191699974,False,24238,none,True,0,a45f6a0f738a557405e5d9778ac1e6fabdf921ef0e5eb593150232998f49a787,7cdb031992e17402156158b0f90fd933b3b8b548d77203928ca9a9085168e52f,29d36b24f94d16007db6c0d21bd60fb29494a9aa858616a98d3c27c79d2c4302,822e47618bce1352f0571dbf3b2c7cf441a047921a0e16c8b7a9d5ffd9bac96b,True,radar,splice,severe,radar,0.0,340000,57322,none,none,0.831181745228708,0.3161832695852138,0.5197583044209384,0.317113379857249,0.750095441704207,0.9338403041825096,0.0699329088500491,0.9278336306514476,0.7206895059309153,0.952650689905592,0.0486953147734988,0.0,0.0,0,484753,460515,422515,0,0,292.6456578750003,False,24238,none,True,0,7d756107469d115e87d6612daaabb3de026809fd827319ac1df37a3ce945cf92,528ce15c07805b390ff3349b8c666df0f406ae0e07c08425c2cb18c79c2d1a25,29d36b24f94d16007db6c0d21bd60fb29494a9aa858616a98d3c27c79d2c4302,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0,0.0,0.0,0.0,1.3811115607831326e-06,5.778687214452738e-05,0.0,0.0,0.0,-0.003747276688453205,6.790183334949573e-05
radar__splice__severe__a0,radar,splice,severe,radar,0.0,340000,57322,none,learned_features_label,0.8311991905376644,0.3154601321980429,0.5194580424514388,0.3168705451325851,0.7503055300947143,0.933745247148289,0.0698474424169907,0.9285174585906196,0.723308063931281,0.9549164851125636,0.0428945581530701,0.0048511256354393,0.0011446309050344,285,484753,460230,423191,0,0,280.59114695899916,False,24238,none,True,0,b592238ac49ae3fa5998ade3f5c98e8b6b276ead7a68968aafb4b772501a58f4,be3d1a3a81d8b119b5b76f9a0c7cb4cc278768445abd36ed71a141d8f9383968,29d36b24f94d16007db6c0d21bd60fb29494a9aa858616a98d3c27c79d2c4302,a32cecadb4f9ee1822906f4dee2b64c71cc55af1177d5282808c90bbeee1f1ba,True,radar,splice,severe,radar,0.0,340000,57322,none,none,0.831181745228708,0.3161832695852138,0.5197583044209384,0.317113379857249,0.750095441704207,0.9338403041825096,0.0699329088500491,0.9278336306514476,0.7206895059309153,0.952650689905592,0.0486953147734988,0.0,0.0,0,484753,460515,422515,0,0,292.6456578750003,False,24238,none,True,0,7d756107469d115e87d6612daaabb3de026809fd827319ac1df37a3ce945cf92,528ce15c07805b390ff3349b8c666df0f406ae0e07c08425c2cb18c79c2d1a25,29d36b24f94d16007db6c0d21bd60fb29494a9aa858616a98d3c27c79d2c4302,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,1.7445308956420824e-05,-0.00024283472466390954,-0.0007231373871708913,-0.0003002619694996156,0.0006838279391719881,0.0026185580003657005,0.00021008839050729033,-9.505703422063583e-05,-8.546643305840096e-05,0.002265795206971566,-0.005800756620428706
radar__splice__severe__a1,radar,splice,severe,radar,1.0,340000,58224,none,learned_features,0.7424601538884309,0.2027388608884968,0.3899536231605205,0.2080001049979952,0.6223702228308229,0.9586768935762224,0.1269406201615265,0.943788490883153,0.7833157808295762,0.9546458855846172,0.0156503850110071,0.0087782156932998,2.88397758188093e-05,297,484753,460218,424118,0,0,232.85480604199984,False,24238,none,True,0,56998756898b7beeb92c63dc444162c8e3fc35cb0b8cf52c77e8fffa977a960a,cc29da3e08f1f9bc50d812589c1ab7f7884ff0c98a5df7c6a8a854baed307947,241094e4bdf5eeeca930c182de82e9c6313d772b6b89600c6e07b8204e8a11cd,3df941b97f9047970d777ef20c14dd017f96975c35e825ef1990e14bb51d9ab1,True,radar,splice,severe,radar,1.0,340000,58224,none,none,0.7424601538884309,0.2027388608884968,0.3899536231605205,0.2080001049979952,0.6223702228308229,0.9586768935762224,0.1269406201615265,0.9437886894823586,0.783315819510726,0.9634241012779172,0.0156215452351883,0.0,0.0,0,484753,460515,424415,0,0,239.1998797919996,False,24238,none,True,0,c71f6182cc06bcb8f7bc351a30b8fb4fd3a0b70852f835a932aa24127c21f998,c5535911a85e3d7673c65543d3b45d543c69b1e02411133794e19da00ba6c568,241094e4bdf5eeeca930c182de82e9c6313d772b6b89600c6e07b8204e8a11cd,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0,0.0,0.0,0.0,-1.985992056363628e-07,-3.868114983873738e-08,0.0,0.0,0.0,-0.008778215693300062,2.8839775818800817e-05
radar__splice__severe__a1,radar,splice,severe,radar,1.0,340000,58224,none,learned_features_label,0.7414983511953833,0.203197226128785,0.3898071612615373,0.2081614459364009,0.6217101198566662,0.9648130393096837,0.1281123153533916,0.9495992097516944,0.7746716112053272,0.95351128627732,0.0168328158195783,0.0099128150005971,0.0012112705843899,458,484753,460057,423957,0,0,235.64789224999913,False,24238,none,True,0,e19c72eb64af1411d8f29327bccfaea23348b5788575ff2a938cceb465db430c,36c96f4fe30c9e572a5e8cf43c64b163c9d595a79cd21a48c3d5953acdb6b737,241094e4bdf5eeeca930c182de82e9c6313d772b6b89600c6e07b8204e8a11cd,c21a98927346be1f52232ac9450af67b3caf70640b97c6da6546ade6b9fd20de,True,radar,splice,severe,radar,1.0,340000,58224,none,none,0.7424601538884309,0.2027388608884968,0.3899536231605205,0.2080001049979952,0.6223702228308229,0.9586768935762224,0.1269406201615265,0.9437886894823586,0.783315819510726,0.9634241012779172,0.0156215452351883,0.0,0.0,0,484753,460515,424415,0,0,239.1998797919996,False,24238,none,True,0,c71f6182cc06bcb8f7bc351a30b8fb4fd3a0b70852f835a932aa24127c21f998,c5535911a85e3d7673c65543d3b45d543c69b1e02411133794e19da00ba6c568,241094e4bdf5eeeca930c182de82e9c6313d772b6b89600c6e07b8204e8a11cd,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.0009618026930475754,0.0001613409384056963,0.00045836524028819436,-0.00014646189898320783,0.005810520269335817,-0.008644208305398804,-0.00066010297415664,0.006136145733461218,0.0011716951918651075,-0.009912815000597264,0.0012112705843899986
radar__splice__severe__a2,radar,splice,severe,radar,2.0,340000,56492,none,learned_features,0.8397649224668979,0.368133139168132,0.5539075114719451,0.3660386490076983,0.7624501992031872,0.965669489998198,0.0735559765607789,0.9431379551067156,0.7199173909205153,0.9616261946698236,0.0453820882175696,0.0085756359541477,9.719873252852783e-06,298,484753,460217,429817,0,0,256.7714097499993,False,24238,none,True,0,95482fc5e2f720950c922fd20a6cb75400a7dfb87ba8a8437ef9be999acd54dc,5d3cd25675ac956cfa878f3812f654470c7b6287362517ae72fb8bbee91d7a84,5352da01c0077f3cf543c1373d409bf583f2af1fdaca4adeb59f88d8e3d433ea,b8bbf2d8e54c66c3c43bda3a7e833978d17572e503e4c883227473c38b68650d,True,radar,splice,severe,radar,2.0,340000,56492,none,none,0.8397826240883665,0.3681338588643942,0.5539102651398307,0.3660414789749204,0.7625044468160797,0.965669489998198,0.0735339472176939,0.9431320398569056,0.719925992971255,0.9702018306239714,0.0453723683443167,0.0,0.0,0,484753,460515,430115,0,0,258.9941042920009,False,24238,none,True,0,bc6dd34d0883997312669879c1571224d7ed3b8866a1935b88cdcd4d773f4058,680e46cc9728ca5fbf00bbc005bc394c73e88724b4f73834e27b56be7fc6d270,5352da01c0077f3cf543c1373d409bf583f2af1fdaca4adeb59f88d8e3d433ea,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-1.7701621468524387e-05,-2.829967222117702e-06,-7.196962621969227e-07,-2.7536678856021624e-06,5.9152498099734885e-06,-8.602050739714429e-06,-5.424761289241076e-05,0.0,2.202934308499771e-05,-0.008575635954147787,9.719873252898859e-06
radar__splice__severe__a2,radar,splice,severe,radar,2.0,340000,56492,none,learned_features_label,0.8468101678113715,0.3752499298174786,0.5427764756128199,0.3711206317161983,0.7870730811604848,0.9655793836727338,0.0638630656033837,0.94508590046375,0.7432431119799116,0.9458031357375912,0.0510779339437413,0.0112898102965379,0.0009914270717909,493,484753,460022,428683,0,0,245.486067541,False,24238,none,True,0,cb4f8c4e5780cc6a2fbef5c33eaed7198489bab6985567862a87dc095918a7af,83b5ba788309648b815b02b12a46784aaf066b569eef3034ee6bd03c7b4f9cc1,5352da01c0077f3cf543c1373d409bf583f2af1fdaca4adeb59f88d8e3d433ea,a74763d48db4e302be1a31dc691e5c650dc1c077a99f4fddcc8e18b0dc56162c,True,radar,splice,severe,radar,2.0,340000,56492,none,none,0.8397826240883665,0.3681338588643942,0.5539102651398307,0.3660414789749204,0.7625044468160797,0.965669489998198,0.0735339472176939,0.9431320398569056,0.719925992971255,0.9702018306239714,0.0453723683443167,0.0,0.0,0,484753,460515,430115,0,0,258.9941042920009,False,24238,none,True,0,bc6dd34d0883997312669879c1571224d7ed3b8866a1935b88cdcd4d773f4058,680e46cc9728ca5fbf00bbc005bc394c73e88724b4f73834e27b56be7fc6d270,5352da01c0077f3cf543c1373d409bf583f2af1fdaca4adeb59f88d8e3d433ea,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.00702754372300507,0.005079152741277904,0.007116070953084419,-0.011133789527010718,0.0019538606068443265,0.023317119008656517,0.02456863434440515,-9.010632546424535e-05,-0.009670881614310206,-0.024398694886380135,0.005705565599424596
