condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy_confirmed,accuracy_no_reset,accuracy_difference,macro_f1_confirmed,macro_f1_no_reset,macro_f1_difference,macro_precision_confirmed,macro_precision_no_reset,macro_precision_difference,macro_recall_confirmed,macro_recall_no_reset,macro_recall_difference,roc_auc_confirmed,roc_auc_no_reset,roc_auc_difference,average_precision_confirmed,average_precision_no_reset,average_precision_difference,malicious_precision_confirmed,malicious_precision_no_reset,malicious_precision_difference,malicious_recall_confirmed,malicious_recall_no_reset,malicious_recall_difference,benign_fpr_confirmed,benign_fpr_no_reset,benign_fpr_difference,poison_admission_rate_confirmed,poison_admission_rate_no_reset,poison_admission_rate_difference,legitimate_withhold_rate_confirmed,legitimate_withhold_rate_no_reset,legitimate_withhold_rate_difference
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hellinger,learned_features_label,1000,200990,0.9257276481416986,0.9014080302502612,0.02431961789143744,0.9193131884728204,0.8914117794646124,0.027901409008208033,0.925357208030022,0.9048456625807864,0.020511545449235613,0.9143311957701424,0.8822442761737602,0.03208691959638221,0.9351257215593032,0.9282110789871256,0.006914642572177554,0.9217731626905522,0.9142677311196636,0.0075054315708885655,,,,,,,,,,0.5433914510686164,0.532845894263217,0.01054555680539937,0.0995820687596397,0.1167321757301358,-0.017150106970496112
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,d3_oof,learned_features_label,1000,200990,0.9014080302502612,0.9014080302502612,0.0,0.8914117794646124,0.8914117794646124,0.0,0.9048456625807864,0.9048456625807864,0.0,0.8822442761737602,0.8822442761737602,0.0,0.9282110789871256,0.9282110789871256,0.0,0.9142677311196636,0.9142677311196636,0.0,,,,,,,,,,0.532845894263217,0.532845894263217,0.0,0.1167321757301358,0.1167321757301358,0.0
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,adwin,none,1000,177145,0.9115526828304495,0.8960173868864489,0.015535295944000604,0.9040520665721012,0.8846983163199369,0.019353750252164348,0.9091141131482312,0.9022015002584995,0.006912612889731662,0.8998031283804014,0.8737057393448537,0.026097389035547702,0.9220211461575172,0.9231616633111864,-0.0011405171536692515,0.9065891553850108,0.9069953349203704,-0.0004061795353595965,,,,,,,,,,0.6566955643464355,0.8345930477232556,-0.1778974833768201,0.2495469812865167,0.1268678201473369,0.12267916113917979
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,hddm_w,none,1000,177145,0.9138163651246154,0.8960173868864489,0.017798978238166452,0.9066024209080944,0.8846983163199369,0.021904104588157502,0.9111802667384964,0.9022015002584995,0.008978766479996847,0.9027005946692646,0.8737057393448537,0.028994855324410818,0.9286124601025608,0.9231616633111864,0.0054507967913743904,0.9145225919386836,0.9069953349203704,0.007527257018313138,,,,,,,,,,0.665970877872233,0.8345930477232556,-0.16862216985102263,0.2472945891783567,0.1268678201473369,0.12042676903101979
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,hellinger,none,1000,177145,0.91578650258263,0.8960173868864489,0.019769115696181006,0.9087607184763526,0.8846983163199369,0.024062402156415752,0.9132333778184832,0.9022015002584995,0.011031877559983694,0.9049326977640576,0.8737057393448537,0.031226958419203865,0.9298300625030932,0.9231616633111864,0.00666839919190676,0.9158985704468404,0.9069953349203704,0.008903235526469988,,,,,,,,,,0.724265634205875,0.8345930477232556,-0.11032741351738062,0.2132151627198058,0.1268678201473369,0.0863473425724689
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,d3_oof,none,1000,177145,0.907939823308589,0.8960173868864489,0.011922436422140081,0.8991494516764258,0.8846983163199369,0.014451135356488898,0.909508888524282,0.9022015002584995,0.007307388265782477,0.8915545458527148,0.8737057393448537,0.017848806507861026,0.9208771243441868,0.9231616633111864,-0.0022845389669996496,0.9039694776659852,0.9069953349203704,-0.0030258572543852003,,,,,,,,,,0.8459725612322195,0.8345930477232556,0.011379513508963934,0.0877811961952073,0.1268678201473369,-0.03908662395212961
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,adwin,learned_features,1000,177145,0.9064495187558216,0.9001326596855683,0.006316859070253256,0.8980029915745937,0.8898524879125362,0.008150503662057496,0.9056390140833231,0.9040795584274244,0.0015594556558987671,0.8920424000709337,0.8803071362764637,0.011735263794469986,0.923528849430838,0.9227283150348136,0.0008005343960244549,0.9093657612680311,0.9072145319007614,0.002151229367269747,,,,,,,,,,0.6715764666273882,0.8063631007490952,-0.134786634121707,0.2864433091535183,0.1840751926387987,0.10236811651471958
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,hddm_w,learned_features,1000,177145,0.908605944282932,0.9001326596855683,0.008473284597363628,0.9011506673658272,0.8898524879125362,0.011298179453290924,0.9047083076524322,0.9040795584274244,0.0006287492250077742,0.8980307132638705,0.8803071362764637,0.017723576987406786,0.9266042110707152,0.9227283150348136,0.0038758960359016603,0.911372888128419,0.9072145319007614,0.004158356227657589,,,,,,,,,,0.6978537160171703,0.8063631007490952,-0.10850938473192495,0.2548420785232437,0.1840751926387987,0.07076688588444499
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,hellinger,learned_features,1000,177145,0.9040164836715684,0.9001326596855683,0.003883823986000068,0.8954371237954941,0.8898524879125362,0.005584635882957878,0.9025783082053008,0.9040795584274244,-0.0015012502221235513,0.8898029975250042,0.8803071362764637,0.009495861248540516,0.9216406667287568,0.9227283150348136,-0.0010876483060567876,0.906685556128298,0.9072145319007614,-0.0005289757724633581,,,,,,,,,,0.7187947142496423,0.8063631007490952,-0.08756838649945298,0.2411978887352169,0.1840751926387987,0.05712269609641818
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,d3_oof,learned_features,1000,177145,0.9182364729458918,0.9001326596855683,0.01810381326032351,0.9114774526060916,0.8898524879125362,0.02162496469355535,0.9156242121834464,0.9040795584274244,0.011544653756021983,0.9078895424040424,0.8803071362764637,0.027582406127578674,0.930158504469502,0.9227283150348136,0.007430189434688428,0.913036907700692,0.9072145319007614,0.0058223757999306125,,,,,,,,,,0.7401733860786129,0.8063631007490952,-0.06618971467048229,0.2131530666967738,0.1840751926387987,0.0290778740579751
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,adwin,learned_features_label,1000,177145,0.9155663439555166,0.9015778034943126,0.013988540461204013,0.9077162053284884,0.8916139862944761,0.01610221903401232,0.9169297425302746,0.9049310132556402,0.011998729274634412,0.9007360543747396,0.8825016238464986,0.01823443052824103,0.9318771325119136,0.9306495436074896,0.0012275889044239818,0.9174986431124112,0.916131103496781,0.0013675396156302977,,,,,,,,,,0.4867267065061863,0.5340459557276324,-0.047319249221446036,0.1740664427446442,0.1136978181715543,0.06036862457308989
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,hddm_w,learned_features_label,1000,177145,0.9015778034943126,0.9015778034943126,0.0,0.8916139862944761,0.8916139862944761,0.0,0.9049310132556402,0.9049310132556402,0.0,0.8825016238464986,0.8825016238464986,0.0,0.9306495436074896,0.9306495436074896,0.0,0.916131103496781,0.916131103496781,0.0,,,,,,,,,,0.5340459557276324,0.5340459557276324,0.0,0.1136978181715543,0.1136978181715543,0.0
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,hellinger,learned_features_label,1000,177145,0.9244122046910724,0.9015778034943126,0.022834401196759835,0.9181432290730912,0.8916139862944761,0.026529242778615125,0.922482321523964,0.9049310132556402,0.01755130826832385,0.9143985373102844,0.8825016238464986,0.03189691346378587,0.9320701895580114,0.9306495436074896,0.001420645950521715,0.9174431581220522,0.916131103496781,0.0013120546252712861,,,,,,,,,,0.5171450214628398,0.5340459557276324,-0.016900934264792555,0.1651471958000508,0.1136978181715543,0.051449377628496495
SEA_A__base_s0__concept__severe__a0,SEA_A,concept,severe,SEA_A__base_s0,0.0,d3_oof,learned_features_label,1000,177145,0.9233227017415112,0.9015778034943126,0.021744898247198607,0.917078753929869,0.8916139862944761,0.02546476763539296,0.9207085065050964,0.9049310132556402,0.01577749324945621,0.9138815519569798,0.8825016238464986,0.03137992811048129,0.9322703729881652,0.9306495436074896,0.001620829380675537,0.91765445011338,0.916131103496781,0.0015233466165990306,,,,,,,,,,0.5170945206632438,0.5340459557276324,-0.016951435064388565,0.1411386152586864,0.1136978181715543,0.027440797087132096
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,adwin,none,1000,200920,0.922113278916982,0.9004827792156082,0.021630499701373873,0.9152734091156164,0.8905320182108081,0.024741390904808314,0.9212220490712032,0.9022751919846712,0.018946857086531987,0.9103560697381592,0.8822104216421743,0.028145648095984854,0.9353380647975764,0.9303602929358162,0.004977771861760183,0.92228353784048,0.915767347509346,0.006516190331134042,,,,,,,,,,0.8130788661240528,0.9202357563850688,-0.10715689026101605,0.1748954807883734,0.0709635675890901,0.10393191319928329
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hddm_w,none,1000,200920,0.9188134580927731,0.9004827792156082,0.018330678877164996,0.9120744968945176,0.8905320182108081,0.02154247868370951,0.9157163137022076,0.9022751919846712,0.01344112171753642,0.9088683843310278,0.8822104216421743,0.026657962688853454,0.9344358365338244,0.9303602929358162,0.004075543598008213,0.9206421696922348,0.915767347509346,0.004874822182888816,,,,,,,,,,0.884339040134718,0.9202357563850688,-0.035896716250350846,0.097695600238901,0.0709635675890901,0.026732032649810902
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hellinger,none,1000,200920,0.9176438383436194,0.9004827792156082,0.017161059128011247,0.9107691261477028,0.8905320182108081,0.020237107936894705,0.9146123934478644,0.9022751919846712,0.01233720146319317,0.9074079452642452,0.8822104216421743,0.02519752362207084,0.9341114599293886,0.9303602929358162,0.0037511669935723635,0.9204756973012,0.915767347509346,0.004708349791854083,,,,,,,,,,0.8092057255122088,0.9202357563850688,-0.11103003087286001,0.1458391399562014,0.0709635675890901,0.0748755723671113
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,d3_oof,none,1000,200920,0.9004827792156082,0.9004827792156082,0.0,0.8905320182108081,0.8905320182108081,0.0,0.9022751919846712,0.9022751919846712,0.0,0.8822104216421743,0.8822104216421743,0.0,0.9303602929358162,0.9303602929358162,0.0,0.915767347509346,0.915767347509346,0.0,,,,,,,,,,0.9202357563850688,0.9202357563850688,0.0,0.0709635675890901,0.0709635675890901,0.0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,adwin,learned_features,1000,200920,0.9221530957595064,0.8961128807485567,0.026040215010949774,0.915274957152122,0.885461251771287,0.029813705380835054,0.9214881236676528,0.8984448030512806,0.023043320616372154,0.9101738455462552,0.8765398638664594,0.03363398167979581,0.934664092815032,0.9289505577791723,0.005713535035859696,0.9197200466113606,0.912146838247366,0.007573208363994666,,,,,,,,,,0.7485826550659557,0.8360370474319394,-0.08745439236598374,0.2200477802110292,0.1320724666533944,0.0879753135576348
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hddm_w,learned_features,1000,200920,0.918121640453912,0.8961128807485567,0.02200875970535532,0.911354591767226,0.885461251771287,0.025893339995939013,0.9148288254182414,0.8984448030512806,0.016384022366960793,0.9082812520214224,0.8765398638664594,0.03174138815496297,0.9341409557300068,0.9289505577791723,0.0051903979508344245,0.9189829677623796,0.912146838247366,0.006836129515013667,,,,,,,,,,0.8374122930115071,0.8360370474319394,0.0013752455795676966,0.159556042205853,0.1320724666533944,0.027483575552458617
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hellinger,learned_features,1000,200920,0.8961128807485567,0.8961128807485567,0.0,0.885461251771287,0.885461251771287,0.0,0.8984448030512806,0.8984448030512806,0.0,0.8765398638664594,0.8765398638664594,0.0,0.9289505577791723,0.9289505577791723,0.0,0.912146838247366,0.912146838247366,0.0,,,,,,,,,,0.8360370474319394,0.8360370474319394,0.0,0.1320724666533944,0.1320724666533944,0.0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,d3_oof,learned_features,1000,200920,0.8961128807485567,0.8961128807485567,0.0,0.885461251771287,0.885461251771287,0.0,0.8984448030512806,0.8984448030512806,0.0,0.8765398638664594,0.8765398638664594,0.0,0.9289505577791723,0.9289505577791723,0.0,0.912146838247366,0.912146838247366,0.0,,,,,,,,,,0.8360370474319394,0.8360370474319394,0.0,0.1320724666533944,0.1320724666533944,0.0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,adwin,learned_features_label,1000,200920,0.9237457694604818,0.8974069281305992,0.026338841329882623,0.9170124491015118,0.8865584046519397,0.030454044449572115,0.9232238103969772,0.9013832095734507,0.021840600823526457,0.9119073692014932,0.8767178842685451,0.035189484932948045,0.9318629529935996,0.9275333945096328,0.004329558483966767,0.9192042501558434,0.9128594282691984,0.00634482188664498,,,,,,,,,,0.8452147067078305,0.8752455795677799,-0.03003087285994943,0.1391598646227354,0.0996068086800716,0.03955305594266381
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hddm_w,learned_features_label,1000,200920,0.8974069281305992,0.8974069281305992,0.0,0.8865584046519397,0.8865584046519397,0.0,0.9013832095734507,0.9013832095734507,0.0,0.8767178842685451,0.8767178842685451,0.0,0.9275333945096328,0.9275333945096328,0.0,0.9128594282691984,0.9128594282691984,0.0,,,,,,,,,,0.8752455795677799,0.8752455795677799,0.0,0.0996068086800716,0.0996068086800716,0.0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hellinger,learned_features_label,1000,200920,0.9211029265379256,0.8974069281305992,0.02369599840732639,0.9143594600956352,0.8865584046519397,0.027801055443695488,0.9191652886348708,0.9013832095734507,0.017782079061420042,0.9102648568879326,0.8767178842685451,0.03354697261938744,0.93091397706165,0.9275333945096328,0.0033805825520172306,0.9158799340860506,0.9128594282691984,0.0030205058168522037,,,,,,,,,,0.8520628683693516,0.8752455795677799,-0.023182711198428296,0.1268713915986462,0.0996068086800716,0.027264582918574587
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,d3_oof,learned_features_label,1000,200920,0.8973919968146526,0.8974069281305992,-1.4931315946542512e-05,0.8865407358544539,0.8865584046519397,-1.7668797485770327e-05,0.9013713782429532,0.9013832095734507,-1.183133049753593e-05,0.876697624675628,0.8767178842685451,-2.0259592917182268e-05,0.9275331727224894,0.9275333945096328,-2.2178714342846462e-07,0.9128508519123186,0.9128594282691984,-8.576356879785862e-06,,,,,,,,,,0.8558798765085602,0.8752455795677799,-0.019365703059219697,0.1052060521600637,0.0996068086800716,0.005599243479992105
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,adwin,none,1000,177198,0.9224426912267631,0.9042878587794444,0.018154832447318747,0.91548774911677,0.8947996553825945,0.02068809373417546,0.9213728672264828,0.9050940678528558,0.016278799373626973,0.9105979538679498,0.8872065204858538,0.02339143338209604,0.9343718269828104,0.9311539967181336,0.003217830264676813,0.9198180189153378,0.9162714595214893,0.003546559393848514,,,,,,,,,,0.818557083164847,0.929572718695242,-0.11101563553039506,0.1483143150599893,0.0729127868260364,0.0754015282339529
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,hddm_w,none,1000,177198,0.917978758225262,0.9042878587794444,0.013690899445817584,0.9109693009706168,0.8947996553825945,0.016169645588022252,0.9148207501675054,0.9050940678528558,0.00972668231464957,0.9075929488075888,0.8872065204858538,0.020386428321734984,0.933489830207786,0.9311539967181336,0.0023358334896523836,0.9183665462899192,0.9162714595214893,0.0020950867684299546,,,,,,,,,,0.8605438738374444,0.929572718695242,-0.0690288448577977,0.1141265702773169,0.0729127868260364,0.0412137834512805
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,hellinger,none,1000,177198,0.914361335906726,0.9042878587794444,0.010073477127281572,0.906014408452191,0.8947996553825945,0.011214753069596406,0.9156927716036938,0.9050940678528558,0.010598703750837934,0.8987092485512631,0.8872065204858538,0.011502728065409307,0.9330971159865048,0.9311539967181336,0.0019431192683712073,0.9191717806078592,0.9162714595214893,0.0029003210863699502,,,,,,,,,,0.8394999326054724,0.929572718695242,-0.09007278608976965,0.1446065982686034,0.0729127868260364,0.071693811442567
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,d3_oof,none,1000,177198,0.9042878587794444,0.9042878587794444,0.0,0.8947996553825945,0.8947996553825945,0.0,0.9050940678528558,0.9050940678528558,0.0,0.8872065204858538,0.8872065204858538,0.0,0.9311539967181336,0.9311539967181336,0.0,0.9162714595214893,0.9162714595214893,0.0,,,,,,,,,,0.929572718695242,0.929572718695242,0.0,0.0729127868260364,0.0729127868260364,0.0
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,adwin,learned_features,1000,177198,0.9209810494475108,0.901460513098342,0.019520536349168838,0.9137725577930726,0.8913505516484765,0.022422006144596107,0.9203955028305452,0.9034059905986228,0.016989512231922355,0.9083766089364864,0.8828105021069759,0.02556610682951055,0.934507235353186,0.9306351608409444,0.0038720745122415856,0.9195104834238386,0.9145006912599518,0.00500979216388675,,,,,,,,,,0.7958114301118749,0.8312441029788381,-0.035432672866963166,0.160402487612727,0.1162879942211537,0.04411449339157329
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,hddm_w,learned_features,1000,177198,0.901460513098342,0.901460513098342,0.0,0.8913505516484765,0.8913505516484765,0.0,0.9034059905986228,0.9034059905986228,0.0,0.8828105021069759,0.8828105021069759,0.0,0.9306351608409444,0.9306351608409444,0.0,0.9145006912599518,0.9145006912599518,0.0,,,,,,,,,,0.8312441029788381,0.8312441029788381,0.0,0.1162879942211537,0.1162879942211537,0.0
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,hellinger,learned_features,1000,177198,0.9125780200679466,0.901460513098342,0.011117506969604674,0.9040509020018256,0.8913505516484765,0.012700350353349044,0.913723633073295,0.9034059905986228,0.01031764247467215,0.8967608637253517,0.8828105021069759,0.013950361618375817,0.9321827701426562,0.9306351608409444,0.0015476093017117165,0.9166985854242486,0.9145006912599518,0.002197894164296832,,,,,,,,,,0.8364671788650762,0.8312441029788381,0.005223075886238049,0.1333762232079368,0.1162879942211537,0.017088228986783097
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,d3_oof,learned_features,1000,177198,0.90191198546259,0.901460513098342,0.00045147236424802895,0.8918778771765246,0.8913505516484765,0.0005273255280480171,0.903785004270192,0.9034059905986228,0.00037901367156922827,0.8834127929631624,0.8828105021069759,0.0006022908561865714,0.9310465854592054,0.9306351608409444,0.000411424618260936,0.9152365112940314,0.9145006912599518,0.0007358200340795706,,,,,,,,,,0.8613863054319989,0.8312441029788381,0.030142202453160793,0.1060452149572794,0.1162879942211537,-0.010242779263874305
SEA_A__base_s0__splice__severe__a0,SEA_A,splice,severe,SEA_A__base_s0,0.0,adwin,learned_features_label,1000,177198,0.911517060011964,0.9040056885517896,0.007511371460174332,0.90279072495938,0.8944130575636897,0.008377667395690236,0.9130073378173632,0.905118577001889,0.007888760815474183,0.8951889926734362,0.8865892142850172,0.008599778388418966,0.9292834586879112,0.9267798187096916,0.002503639978219563,0.915795669326918,0.912295129878894,0.003500539448023976,,,,,,,,,,0.8957238172260412,0.8982679606415959,-0.002544143415554645,0.1018690955879863,0.0975293174866533,0.004339778101333
