stream,detector,arm,mode,level,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
radar,hddm_w,q_alarm_37,clean,none,0.05,1,0.49800454042471515,0.5966755757331673,,0.36868890272031635,21.0,137515.0,15.705469791020732,0.6762339767202004,0.2536138001310139
radar,hddm_w,q_alarm_37,concept,moderate,0.05,1,0.4914250449894205,0.6239941077198526,0.5193278964073251,0.404625693031735,38.6,137515.0,36.29928511679755,0.7597753180809216,0.23427182881523234
radar,hddm_w,q_alarm_37,concept,severe,0.05,1,0.4688325311735676,0.6204004386164412,0.5425796413881707,0.4355625808224259,49.2,137515.0,38.662680557998826,0.7581296661058426,0.22723429822710464
radar,hddm_w,q_alarm_37,instance,moderate,0.05,1,0.402056390073224,0.5745615640903599,0.6935777271853238,0.3060217596053147,24.8,137515.0,19.8216316748003,0.5497509945484014,0.17666496833830703
radar,hddm_w,q_alarm_37,instance,severe,0.05,1,0.41297895547931934,0.574797349247611,0.6778518620477174,0.31926978578573983,31.0,137515.0,18.868696816801094,0.551106527184323,0.19866365819928672
radar,hddm_w,q_alarm_37,splice,moderate,0.05,1,0.46890880905066307,0.6003167590652133,0.5208450287016395,0.4212409293179811,39.2,137515.0,16.19047588360263,0.6610777448984979,0.23432044621460482
radar,hddm_w,q_alarm_37,splice,severe,0.05,1,0.4330891115799698,0.5771788744673512,0.5434321239721952,0.43212869914146135,45.2,137515.0,16.580087783391356,0.6808304398396624,0.2726817639042461
radar,hddm_w,q_alarm_47,clean,none,0.05,1,0.49772005024243404,0.6294658221359792,,0.38955808589316443,59.0,137515.0,12.099081583000952,0.7315161337851775,0.2357085668534828
radar,hddm_w,q_alarm_47,concept,moderate,0.05,1,0.4963629375392711,0.6193508452154199,0.6754864603279734,0.3355685674836522,31.2,137515.0,38.995168083597676,0.8080801876067655,0.274357709701913
radar,hddm_w,q_alarm_47,concept,severe,0.05,1,0.4726531723806284,0.6098428178653752,0.7105456908085455,0.30049710102017696,22.2,137515.0,46.33290029980126,0.7765355593714875,0.23857541917723402
radar,hddm_w,q_alarm_47,instance,moderate,0.05,1,0.4822959744299964,0.595085124299784,0.6242633675754439,0.37562991213340063,55.6,137515.0,16.484707158012316,0.7001797554147635,0.2718713152340054
radar,hddm_w,q_alarm_47,instance,severe,0.05,1,0.4494723480134578,0.5722740087137993,0.6633709864323286,0.3367101833916696,56.6,137515.0,15.806926024606218,0.6611463091203772,0.2836014265958221
radar,hddm_w,q_alarm_47,splice,moderate,0.05,1,0.49612507996258304,0.6194402765570255,0.6336573068497983,0.3740129795894786,35.0,137515.0,18.410116916598053,0.7137243988290192,0.24179630941160185
radar,hddm_w,q_alarm_47,splice,severe,0.05,1,0.42251721835869827,0.5702111315897089,0.6459522095427596,0.3531643629102631,27.6,137515.0,20.647472366393778,0.6919713671753764,0.25678030878388103
radar,hddm_w,q_alarm_7,clean,none,0.05,1,0.46119576139415674,0.6631420935085857,,0.14608428220993666,0.0,137515.0,45.84724616599851,0.8432149697951967,0.09377683965354101
radar,hddm_w,q_alarm_7,concept,moderate,0.05,1,0.5004911866396933,0.6698621851280399,0.8659551131592403,0.09912670510244206,0.0,137515.0,67.90185469180578,0.773280675769858,0.11656130099364395
radar,hddm_w,q_alarm_7,concept,severe,0.05,1,0.516583566314275,0.6739666040885084,0.8656723681304049,0.13515952816217686,0.0,137515.0,70.66091009179362,0.7949768688963563,0.11316745784526498
radar,hddm_w,q_alarm_7,instance,moderate,0.05,1,0.40219882351380065,0.6166968110423607,0.8777346335584193,0.12246284663179736,0.0,137515.0,48.148499950004044,0.6592132017091499,0.1186723924594221
radar,hddm_w,q_alarm_7,instance,severe,0.05,1,0.3237489932618509,0.5860315600629737,0.8676233051167962,0.13210230179869478,0.0,137515.0,46.943298049794976,0.5583173714454104,0.1087036902249072
radar,hddm_w,q_alarm_7,splice,moderate,0.05,1,0.4607178160280022,0.6573238771734708,0.8743906674741974,0.1382329494140588,0.0,137515.0,52.82523910860182,0.8154681294433088,0.11359785225414296
radar,hddm_w,q_alarm_7,splice,severe,0.05,1,0.43666522963789073,0.639633190442978,0.8428244812230055,0.14052416631646802,0.0,137515.0,52.50774019980454,0.7713746165837494,0.0979015104058894
radar,hddm_w,q_alarm_persistence_17,clean,none,0.05,1,0.46849736288626026,0.6115915498114451,,0.36868890272031635,26.0,137515.0,14.484248624998145,0.7225283630470016,0.22946357085668534
radar,hddm_w,q_alarm_persistence_17,concept,moderate,0.05,1,0.4804837542900241,0.6182798987118749,0.7222369179904726,0.2652601340895285,13.2,137515.0,47.83492149999656,0.8091319804700857,0.24314188590794727
radar,hddm_w,q_alarm_persistence_17,concept,severe,0.05,1,0.4873444930874782,0.6095515750794397,0.7468895455788775,0.23653933323239262,11.4,137515.0,54.198815949994604,0.7856432034519815,0.24997677221694495
radar,hddm_w,q_alarm_persistence_17,instance,moderate,0.05,1,0.4577381030139585,0.5964178230146817,0.7218162390054458,0.27663078934985935,20.8,137515.0,20.641730891598854,0.696905849418005,0.2359822403377247
radar,hddm_w,q_alarm_persistence_17,instance,severe,0.05,1,0.44011697169130903,0.5662094973089737,0.7000241159265503,0.29883894629174845,21.6,137515.0,20.259804666799027,0.6541387947546781,0.276011354538176
radar,hddm_w,q_alarm_persistence_17,splice,moderate,0.05,1,0.5026235464669053,0.6433080792591688,0.6871182084631287,0.2950740075841814,11.6,137515.0,25.448950108391,0.7413789994475033,0.17717632531579294
radar,hddm_w,q_alarm_persistence_17,splice,severe,0.05,1,0.432635479395788,0.5886677631387891,0.6720628249473592,0.30248978135609617,13.2,137515.0,26.475188333395636,0.691551286380931,0.22339128159770252
radar,hddm_w,q_alarm_persistence_27,clean,none,0.05,1,0.46529058898186504,0.5782521143777688,,0.45216563541170873,79.0,137515.0,11.134747499992955,0.6711359952851039,0.30986243540286773
