stream,detector,arm,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,hddm_w,no_reset,0.02,5,0.5363112338503169,0.541900089206066,0.6953962928820311,0.2853923397461837,0.0,57000.0,2.8537297223325977,,
RBF_I,hddm_w,no_reset,0.05,1,0.5325546696578649,0.5371335117454653,0.771864931650352,0.20398814192163028,0.0,57000.0,2.9329035416667466,,
RBF_I,hddm_w,no_reset,0.05,5,0.517481293529104,0.5230686886708296,0.6954706484766993,0.31930381395035584,0.0,57000.0,2.83364925684873,,
RBF_I,hddm_w,q_alarm_persistence_17,0.01,1,0.5276244773334015,0.5346625037169194,0.7598752372520908,0.1774830103992721,6.5,57000.0,2.5882330693275435,,
RBF_I,hddm_w,q_alarm_persistence_17,0.01,5,0.518524845371927,0.5248884924174844,0.678971259237303,0.2883072662725712,5.833333333333334,57000.0,2.6089056943407436,,
RBF_I,hddm_w,q_alarm_persistence_17,0.02,1,0.5282418106531347,0.5351382694023195,0.7204877053209512,0.2368317841485817,7.0,57000.0,2.6512232433306053,,
RBF_I,hddm_w,q_alarm_persistence_17,0.02,5,0.5197747751081518,0.5261492714837943,0.6440642974518549,0.33898252934182727,5.666666666666667,57000.0,2.6256476319977082,,
RBF_I,hddm_w,q_alarm_persistence_17,0.05,1,0.5267225200676654,0.5338299137674696,0.6011198706349595,0.32427899276967675,5.5,57000.0,2.667653604335404,,
RBF_I,hddm_w,q_alarm_persistence_17,0.05,5,0.517184080896702,0.523883437407077,0.569175303758915,0.43760611132633787,3.333333333333333,57000.0,2.6844013819985166,,
RBF_I,hddm_w,q_alarm_persistence_27,0.01,1,0.5453584423772999,0.5494528694617902,0.874892440495262,0.11003064776532812,0.0,57000.0,2.9903833333325265,,
RBF_I,hddm_w,q_alarm_persistence_27,0.01,5,0.5377095875855431,0.5423966696402023,0.7525677037277347,0.21206179190567787,0.0,57000.0,2.93980537483003,,
RBF_I,hddm_w,q_alarm_persistence_27,0.02,1,0.5391705735452393,0.5450817722271781,0.7899555974215687,0.16932019751265898,0.0,57000.0,2.9595167706623515,,
RBF_I,hddm_w,q_alarm_persistence_27,0.02,5,0.5363112338503169,0.541900089206066,0.6953962928820311,0.2853923397461837,0.0,57000.0,2.90474484016886,,
