dataset,series,category,mode,level,profile,metric,mean,sd,defined,realizations
SEA,hellinger,3,concept,moderate,immediate_screened,macro_recall,0.9013268002552156,0.0061490467207715,3,3
SEA,hellinger,3,concept,moderate,immediate_screened,roc_auc,0.930829475972646,0.0010265294584486,3,3
SEA,hellinger,3,concept,moderate,immediate_unscreened,accuracy,0.9000778501231167,0.0028522750720618,3,3
SEA,hellinger,3,concept,moderate,immediate_unscreened,macro_f1,0.8910119161706204,0.0031030383378715,3,3
SEA,hellinger,3,concept,moderate,immediate_unscreened,macro_recall,0.8854965369543845,0.0031722798239147,3,3
SEA,hellinger,3,concept,moderate,immediate_unscreened,roc_auc,0.9179290444014786,0.0047427104864184,3,3
SEA,hellinger,4,concept,severe,confirmed_screened,accuracy,0.9128662717619772,0.0016235763669944,3,3
SEA,hellinger,4,concept,severe,confirmed_screened,macro_f1,0.9051700360466548,0.0018000670004751,3,3
SEA,hellinger,4,concept,severe,confirmed_screened,macro_recall,0.9002412663547436,0.002130342940166,3,3
SEA,hellinger,4,concept,severe,confirmed_screened,roc_auc,0.9275180630830504,0.0010044655481632,3,3
SEA,hellinger,4,concept,severe,confirmed_unscreened,accuracy,0.9067579614040638,0.0019036869440105,3,3
SEA,hellinger,4,concept,severe,confirmed_unscreened,macro_f1,0.8987446860197337,0.0020713511118191,3,3
SEA,hellinger,4,concept,severe,confirmed_unscreened,macro_recall,0.8946775641654433,0.0020172271151635,3,3
SEA,hellinger,4,concept,severe,confirmed_unscreened,roc_auc,0.9230861551187696,0.002595777591432,3,3
SEA,hellinger,4,concept,severe,immediate_screened,accuracy,0.9140466934233246,0.0048286761944539,3,3
SEA,hellinger,4,concept,severe,immediate_screened,macro_f1,0.9062003810873795,0.0051188409549294,3,3
SEA,hellinger,4,concept,severe,immediate_screened,macro_recall,0.9002685161936245,0.0047301544585868,3,3
SEA,hellinger,4,concept,severe,immediate_screened,roc_auc,0.9310476227505252,0.002809085633389,3,3
SEA,hellinger,4,concept,severe,immediate_unscreened,accuracy,0.8925439416137376,0.0047008125469092,3,3
SEA,hellinger,4,concept,severe,immediate_unscreened,macro_f1,0.8830129131092986,0.0054826639867243,3,3
SEA,hellinger,4,concept,severe,immediate_unscreened,macro_recall,0.8782979994729961,0.0065128552760919,3,3
SEA,hellinger,4,concept,severe,immediate_unscreened,roc_auc,0.9174496259449472,0.0061958898841935,3,3
SEA,hellinger,5,splice,moderate,confirmed_screened,accuracy,0.9134164741043306,0.0112811840653037,3,3
SEA,hellinger,5,splice,moderate,confirmed_screened,macro_f1,0.90528392293171,0.0132815980240565,3,3
SEA,hellinger,5,splice,moderate,confirmed_screened,macro_recall,0.898988228800174,0.0161928687352557,3,3
SEA,hellinger,5,splice,moderate,confirmed_screened,roc_auc,0.9333428951917891,0.0023303925909522,3,3
SEA,hellinger,5,splice,moderate,confirmed_unscreened,accuracy,0.9170975740340168,0.0036515408179136,3,3
SEA,hellinger,5,splice,moderate,confirmed_unscreened,macro_f1,0.909835264995453,0.0039310417543105,3,3
SEA,hellinger,5,splice,moderate,confirmed_unscreened,macro_recall,0.9050809794312475,0.0037334489443637,3,3
SEA,hellinger,5,splice,moderate,confirmed_unscreened,roc_auc,0.9305029299882164,0.0012299776920633,3,3
SEA,hellinger,5,splice,moderate,immediate_screened,accuracy,0.916471896441144,0.0016707579430284,3,3
SEA,hellinger,5,splice,moderate,immediate_screened,macro_f1,0.9087653777177348,0.0019441295724321,3,3
SEA,hellinger,5,splice,moderate,immediate_screened,macro_recall,0.902489776042194,0.0024216127876241,3,3
SEA,hellinger,5,splice,moderate,immediate_screened,roc_auc,0.9317466908801904,0.0014601370251183,3,3
SEA,hellinger,5,splice,moderate,immediate_unscreened,accuracy,0.9078284266299184,0.0038370826780915,3,3
SEA,hellinger,5,splice,moderate,immediate_unscreened,macro_f1,0.8991469902806847,0.0041115638656211,3,3
SEA,hellinger,5,splice,moderate,immediate_unscreened,macro_recall,0.8924051123503972,0.0038478742137563,3,3
SEA,hellinger,5,splice,moderate,immediate_unscreened,roc_auc,0.9264620783788292,0.0036608528281287,3,3
SEA,hellinger,6,splice,severe,confirmed_screened,accuracy,0.914738025322156,0.0050116281404696,3,3
SEA,hellinger,6,splice,severe,confirmed_screened,macro_f1,0.9067881271819016,0.0056936380521642,3,3
SEA,hellinger,6,splice,severe,confirmed_screened,macro_recall,0.9002693489959436,0.0064418981286186,3,3
SEA,hellinger,6,splice,severe,confirmed_screened,roc_auc,0.9326833914430592,0.0024600640500927,3,3
SEA,hellinger,6,splice,severe,confirmed_unscreened,accuracy,0.9131823453286896,0.0088141804070312,3,3
SEA,hellinger,6,splice,severe,confirmed_unscreened,macro_f1,0.9054137228299236,0.0099997977494467,3,3
SEA,hellinger,6,splice,severe,confirmed_unscreened,macro_recall,0.9002396387069623,0.011333548785466,3,3
SEA,hellinger,6,splice,severe,confirmed_unscreened,roc_auc,0.933019798309582,0.0020855652946715,3,3
SEA,hellinger,6,splice,severe,immediate_screened,accuracy,0.9144663327498764,0.0012816040691086,3,3
SEA,hellinger,6,splice,severe,immediate_screened,macro_f1,0.9066360938603464,0.0014553967375474,3,3
SEA,hellinger,6,splice,severe,immediate_screened,macro_recall,0.9006213907279396,0.0017316737399419,3,3
SEA,hellinger,6,splice,severe,immediate_screened,roc_auc,0.932381652834076,0.0011582961698651,3,3
SEA,hellinger,6,splice,severe,immediate_unscreened,accuracy,0.9037777025841328,0.0039010853308212,3,3
SEA,hellinger,6,splice,severe,immediate_unscreened,macro_f1,0.8946253076691786,0.004455235820886,3,3
SEA,hellinger,6,splice,severe,immediate_unscreened,macro_recall,0.8877140970020617,0.0050002738885143,3,3
SEA,hellinger,6,splice,severe,immediate_unscreened,roc_auc,0.9240545774794268,0.0051921010723222,3,3
