condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_inference_seconds,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,total_seconds,scored_resets,accuracy_no_filter,macro_f1_no_filter,macro_recall_no_filter,roc_auc_no_filter,poison_admission_rate_no_filter,legitimate_withhold_rate_no_filter,filter_poison_recall_no_filter,filter_legitimate_rejection_no_filter,scored_resets_no_filter,total_seconds_no_filter,accuracy_difference,macro_f1_difference,macro_recall_difference,roc_auc_difference,poison_admission_rate_difference,legitimate_withhold_rate_difference,filter_poison_recall_difference,filter_legitimate_rejection_difference,scored_resets_difference,total_seconds_difference
SEA_A__base_s0__instance__moderate__a0,SEA_A,instance,moderate,SEA_A__base_s0,0.0,adwin,oracle_rows,1000,236550,0.9248108222363136,0.9252127958742014,0.912317599580315,0.9180603089614758,,,,0.93565098857909,0.9219750444585112,0.0,0.0966364599973127,1.0,0.0,0.0,35601,250000,205142,185723,4854,2,4.743119666998609,False,12500,confirmed,True,4.743119666998609,2,0.9177340942718242,0.9109249552194888,0.907688964801222,0.9328258618469808,0.855172607511025,0.1445341852907951,0.0,0.0,1,5.569271958000172,0.007076727964489438,0.007135353741987038,0.004628634779093033,0.0028251267321092177,-0.855172607511025,-0.04789772529348239,1.0,0.0,1,-0.8261522910015628
SEA_A__base_s0__instance__moderate__a0,SEA_A,instance,moderate,SEA_A__base_s0,0.0,adwin,random_rows,1000,236550,0.921864299302473,0.9215044105770054,0.9095880255248104,0.9149311418997956,,,,0.9319568098149892,0.9181915962696016,0.6311620460099435,0.3646547133849882,0.1515687761579731,0.1503117706482739,0.0,35601,250000,205151,151916,2441,1,4.637055499999406,False,12500,confirmed,True,4.637055499999406,1,0.9177340942718242,0.9109249552194888,0.907688964801222,0.9328258618469808,0.855172607511025,0.1445341852907951,0.0,0.0,1,5.569271958000172,0.00413020503064887,0.0040061866803068336,0.0018990607235884749,-0.0008690520319916128,-0.22401056150108145,0.22012052809419314,0.1515687761579731,0.1503117706482739,0,-0.9322164580007666
SEA_A__base_s0__instance__moderate__a0,SEA_A,instance,moderate,SEA_A__base_s0,0.0,adwin,oracle_blocks,1000,236550,0.8677319805537941,0.8803764274112718,0.835256285423313,0.8501021466150643,,,,0.9247342880279072,0.9119719338105012,0.0,1.0,1.0,1.0,0.0,236550,250000,950,950,0,0,1.478731584000343,False,12500,confirmed,True,1.478731584000343,0,0.9177340942718242,0.9109249552194888,0.907688964801222,0.9328258618469808,0.855172607511025,0.1445341852907951,0.0,0.0,1,5.569271958000172,-0.050002113718030095,-0.06082280860442446,-0.07243267937790898,-0.00809157381907355,-0.855172607511025,0.8554658147092049,1.0,1.0,-1,-4.090540373999829
SEA_A__base_s0__instance__moderate__a0,SEA_A,instance,moderate,SEA_A__base_s0,0.0,adwin,random_blocks,1000,236550,0.8677319805537941,0.8803764274112718,0.835256285423313,0.8501021466150643,,,,0.9247342880279072,0.9119719338105012,0.0,1.0,1.0,1.0,0.0,236550,250000,950,950,0,0,1.5087534579997737,False,12500,confirmed,True,1.5087534579997737,0,0.9177340942718242,0.9109249552194888,0.907688964801222,0.9328258618469808,0.855172607511025,0.1445341852907951,0.0,0.0,1,5.569271958000172,-0.050002113718030095,-0.06082280860442446,-0.07243267937790898,-0.00809157381907355,-0.855172607511025,0.8554658147092049,1.0,1.0,-1,-4.0605185000003985
SEA_A__base_s0__instance__moderate__a0,SEA_A,instance,moderate,SEA_A__base_s0,0.0,adwin,learned_features,1000,236550,0.9184908053265696,0.9167635002954714,0.9070158876650138,0.911462183482182,,,,0.9328661920828496,0.9172451380260612,0.8168590769922193,0.1873559957999293,0.0482008932333361,0.0494304525028738,0.2822843339999963,11649,250000,227676,195156,2740,1,5.283773584000301,False,12500,confirmed,True,5.566057918000297,1,0.9177340942718242,0.9109249552194888,0.907688964801222,0.9328258618469808,0.855172607511025,0.1445341852907951,0.0,0.0,1,5.569271958000172,0.0007567110547453959,0.0005372282626932012,-0.0006730771362081223,4.03302358688018e-05,-0.038313530518805705,0.042821810509134195,0.0482008932333361,0.0494304525028738,0,-0.00321403999987524
SEA_A__base_s0__instance__moderate__a0,SEA_A,instance,moderate,SEA_A__base_s0,0.0,adwin,learned_features_label,1000,236550,0.9213823715916296,0.9206621631713632,0.9093802336287568,0.9144647813665988,,,,0.933730285324638,0.9209190793810984,0.2067919440465155,0.1558803477499266,0.7661582539816297,0.0490870817968738,0.2987002919999213,37140,250000,203583,181160,4814,2,4.247342625001693,False,12500,confirmed,True,4.546042917001614,2,0.9177340942718242,0.9109249552194888,0.907688964801222,0.9328258618469808,0.855172607511025,0.1445341852907951,0.0,0.0,1,5.569271958000172,0.0036482773198054375,0.0035398261471100145,0.0016912688275347865,0.0009044234776571791,-0.6483806634645095,0.011346162459131504,0.7661582539816297,0.0490870817968738,1,-1.023229040998558
SEA_A__base_s0__instance__moderate__a0,SEA_A,instance,moderate,SEA_A__base_s0,0.0,hddm_w,none,1000,236550,0.9215303318537308,0.9205942661123308,0.9097738562855604,0.9146696713910972,,,,0.9327408517528888,0.9183677652627906,0.8184601556136064,0.1805781566467113,0.0,0.0,0.0,0,250000,245100,200450,8550,3,4.809109499999977,False,12500,confirmed,True,4.809109499999977,3,0.9215303318537308,0.9146696713910972,0.9097738562855604,0.9327408517528888,0.8184601556136064,0.1805781566467113,0.0,0.0,3,4.809109499999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
SEA_A__base_s0__instance__moderate__a0,SEA_A,instance,moderate,SEA_A__base_s0,0.0,hddm_w,oracle_rows,1000,236550,0.9229845698583808,0.921234068247644,0.9123412520829444,0.9164337686212044,,,,0.9353336461779674,0.9211133937827332,0.0,0.0642700386665273,1.0,0.0,0.0,35601,250000,203537,189801,2443,1,5.773786791998646,False,12500,confirmed,True,5.773786791998646,1,0.9215303318537308,0.9146696713910972,0.9097738562855604,0.9327408517528888,0.8184601556136064,0.1805781566467113,0.0,0.0,3,4.809109499999977,0.0014542380046500547,0.0017640972301071756,0.0025673957973839645,0.0025927944250786483,-0.8184601556136064,-0.11630811798018402,1.0,0.0,-2,0.9646772919986688
SEA_A__base_s0__instance__moderate__a0,SEA_A,instance,moderate,SEA_A__base_s0,0.0,hddm_w,random_rows,1000,236550,0.9233819488480236,0.9231732348643532,0.9112262664436336,0.9165849902841556,,,,0.9344375174901168,0.919886972145918,0.6312182242071852,0.3645502092570751,0.1515687761579731,0.1503117706482739,0.0,35601,250000,208402,152740,4894,2,4.810752917001082,False,12500,confirmed,True,4.810752917001082,2,0.9215303318537308,0.9146696713910972,0.9097738562855604,0.9327408517528888,0.8184601556136064,0.1805781566467113,0.0,0.0,3,4.809109499999977,0.0018516169942928151,0.0019153188930584042,0.0014524101580731807,0.0016966657372280425,-0.1872419314064212,0.18397205261036378,0.1515687761579731,0.1503117706482739,-1,0.001643417001105263
SEA_A__base_s0__instance__moderate__a0,SEA_A,instance,moderate,SEA_A__base_s0,0.0,hddm_w,oracle_blocks,1000,236550,0.8677319805537941,0.8803764274112718,0.835256285423313,0.8501021466150643,,,,0.9247342880279072,0.9119719338105012,0.0,1.0,1.0,1.0,0.0,236550,250000,950,950,0,0,1.6289061669995135,False,12500,confirmed,True,1.6289061669995135,0,0.9215303318537308,0.9146696713910972,0.9097738562855604,0.9327408517528888,0.8184601556136064,0.1805781566467113,0.0,0.0,3,4.809109499999977,-0.05379835129993671,-0.06456752477603289,-0.07451757086224742,-0.008006563724981541,-0.8184601556136064,0.8194218433532887,1.0,1.0,-3,-3.1802033330004633
