condition,stream,base_key,detector,reference_policy,rl_policy,rl_seed,host_accuracy,host_macro_f1,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,d3_oof,immediate,rl_alarm,27.0,-0.0005580215599240157,-9.808276602019106e-08,-0.11216874168168878,0.11254394925307432,137.0,0.0,-2.5252306999172998
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,d3_oof,immediate,rl_alarm,7.0,-0.0005580215599240157,-9.808276602019106e-08,-0.11216874168168878,0.11254394925307432,137.0,0.0,-2.7125897998921573
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl,17.0,-0.006112872542802794,-0.007184713288727607,-0.07584615125427507,0.07645900233079189,0.0,-5700.0,3.421412599971518
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl,27.0,-0.006408793067004814,-0.006582025678669612,-0.17859730107653693,0.1760735469234112,142.0,-5700.0,-5.817499700002372
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl,7.0,-0.003441132952863968,-0.003374477788877117,-0.20214970433141843,0.20035215838097437,116.0,-5700.0,-5.486795699922368
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl_alarm,17.0,-0.01735362502642146,-0.0208000437152126,0.052057887022592064,-0.052259400766396014,-1.0,-5700.0,14.543002300197259
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl_alarm,27.0,-0.006408793067004814,-0.006582025678669612,-0.17859730107653693,0.1760735469234112,142.0,-5700.0,-5.506797199835999
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl_alarm,7.0,-0.006408793067004814,-0.006582025678669612,-0.17859730107653693,0.1760735469234112,142.0,-5700.0,-5.694156299810857
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl,17.0,-0.007706615937434047,-0.009115798147248388,0.22908839732466257,-0.2288577991229902,-37.0,0.0,8.250620999839157
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl,27.0,-0.008002536461636067,-0.008513110537190394,0.12633724750240072,-0.1292432545303709,105.0,0.0,-0.9882913001347333
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl,7.0,-0.005034876347495221,-0.005305562647397899,0.10278484424751921,-0.10496464307280773,79.0,0.0,-0.657587300054729
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl_alarm,17.0,-0.018947368421052713,-0.022731128573733383,0.3569924356015297,-0.3575762022201781,-38.0,0.0,19.372210700064898
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl_alarm,27.0,-0.008002536461636067,-0.008513110537190394,0.12633724750240072,-0.1292432545303709,105.0,0.0,-0.6775887999683601
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl_alarm,7.0,-0.008002536461636067,-0.008513110537190394,0.12633724750240072,-0.1292432545303709,105.0,0.0,-0.8649478999432176
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl,17.0,0.002747833439019187,0.0031695380464479284,0.006991593240898264,-0.008380692239535414,-5.0,-13300.0,6.956648799823597
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl,27.0,0.002451912914817167,0.003772225656505923,-0.09575955658136359,0.0912338523530839,137.0,-13300.0,-2.282263500150293
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl,7.0,0.0054195730289580135,0.006979773546298418,-0.1193119598362451,0.11551246381064706,111.0,-13300.0,-1.9515595000702888
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl_alarm,17.0,-0.008492919044599478,-0.010445792380037067,0.1348956315177654,-0.13709909533672332,-6.0,-13300.0,18.078238500049338
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl_alarm,27.0,0.002451912914817167,0.003772225656505923,-0.09575955658136359,0.0912338523530839,137.0,-13300.0,-1.9715609999839199
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl_alarm,7.0,0.002451912914817167,0.003772225656505923,-0.09575955658136359,0.0912338523530839,137.0,-13300.0,-2.1589200999587774
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl,17.0,-0.0025026421475375926,-0.0028489421546538107,0.2130330036895396,-0.21279057299103232,-17.0,0.0,9.252815399784593
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl,27.0,-0.002798562671739613,-0.002246254544595816,0.11028185386727773,-0.11317602839841301,125.0,0.0,0.013903099810702813
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl,7.0,0.0001690974424012337,0.0009612933451966788,0.08672945061239623,-0.08889741694084985,99.0,0.0,0.34460709989070715
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl_alarm,17.0,-0.013743394631156258,-0.016464272581138806,0.34093704196640673,-0.34150897608822023,-18.0,0.0,20.374405100010335
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl_alarm,27.0,-0.002798562671739613,-0.002246254544595816,0.11028185386727773,-0.11317602839841301,125.0,0.0,0.32460559997707605
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl_alarm,7.0,-0.002798562671739613,-0.002246254544595816,0.11028185386727773,-0.11317602839841301,125.0,0.0,0.1372465000022185
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,none,none,rl,17.0,0.011240752483618666,0.013615330426484995,-0.12790403827686714,0.1287184030971879,1.0,0.0,0.025780600029975176
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,none,none,rl,27.0,0.010944831959416645,0.01421801803654299,-0.230655188099129,0.22833294768980722,143.0,0.0,-9.213131699943915
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,none,none,rl,7.0,0.013912492073557492,0.017425565926335485,-0.2542075913540105,0.2526115591473704,117.0,0.0,-8.88242769986391
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,none,none,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.147370300255716
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,none,none,rl_alarm,27.0,0.010944831959416645,0.01421801803654299,-0.230655188099129,0.22833294768980722,143.0,0.0,-8.902429199777542
SEA_A__base_s0__instance__severe__a0,SEA_A,SEA_A__base_s0,none,none,rl_alarm,7.0,0.010944831959416645,0.01421801803654299,-0.230655188099129,0.22833294768980722,143.0,0.0,-9.0897882997524
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl,17.0,-0.0072516424447544026,-0.008413291939286194,-0.22043222003929275,0.18786581724069293,12.0,-7600.0,-2.113535400014367
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl,27.0,-0.007102329285287867,-0.008709102617830422,-0.3355599214145384,0.21000398168425252,143.0,-7600.0,-4.611646999837829
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl,7.0,-0.005952617957395989,-0.007482483370745974,-0.3198989615492563,0.1844117061517022,132.0,-7600.0,-4.323730599833649
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl_alarm,17.0,-0.021595659964165015,-0.02468176793954091,0.10743755262419319,-0.10388214214612779,-3.0,-7600.0,22.86397250019945
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl_alarm,27.0,-0.007097352179972427,-0.00870270863965017,-0.345747965197867,0.2129255425044795,144.0,-7600.0,-4.422197299776597
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl_alarm,7.0,-0.007097352179972427,-0.00870270863965017,-0.345747965197867,0.2129255425044795,144.0,-7600.0,-4.591409799875688
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl,17.0,-0.0005922755325503681,-0.000628735489714205,0.016867808026943543,0.012447740394186835,-4.0,0.0,2.0372369999531657
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl,27.0,-0.0004429623730838328,-0.0009245461682584333,-0.0982598933483021,0.03458590483774643,127.0,0.0,-0.4608745998702961
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl,7.0,0.0007067489548080452,0.0003020730788260151,-0.08259893348302,0.008993629305196094,116.0,0.0,-0.17295819986611605
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl_alarm,17.0,-0.01493629305196098,-0.016897211489968922,0.3447375806904295,-0.2793002189926339,-19.0,0.0,27.01474490016698
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl_alarm,27.0,-0.00043798526776839264,-0.0009181521900781808,-0.1084479371316307,0.037507465657973416,128.0,0.0,-0.27142489980906426
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl_alarm,7.0,-0.00043798526776839264,-0.0009181521900781808,-0.1084479371316307,0.037507465657973416,128.0,0.0,-0.4406373999081552
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,confirmed,rl,17.0,0.010641051164642423,0.011692720627884401,-0.25644120123491443,0.22876269161855473,14.0,-1900.0,-7.036212500184774
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,confirmed,rl,27.0,0.010790364324108959,0.011396909949340173,-0.37156890261016007,0.2509008560621143,145.0,-1900.0,-9.534324100008236
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,confirmed,rl,7.0,0.011940075652000837,0.012623529196424621,-0.35590794274487797,0.22530858052956398,134.0,-1900.0,-9.246407700004056
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,confirmed,rl_alarm,17.0,-0.003702966354768189,-0.004575755372370316,0.07142857142857151,-0.06298526776826599,-1.0,-1900.0,17.94129540002904
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,confirmed,rl_alarm,27.0,0.010795341429424399,0.011403303927520425,-0.38175694639348867,0.2538224168823413,146.0,-1900.0,-9.344874399947004
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,confirmed,rl_alarm,7.0,0.010795341429424399,0.011403303927520425,-0.38175694639348867,0.2538224168823413,146.0,-1900.0,-9.514086900046095
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,immediate,rl,17.0,0.00029862631893284863,-0.00025104780657658754,-0.19741790625877065,0.20613179374875581,12.0,0.0,-2.0647212001495063
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,immediate,rl,27.0,0.00044793947839938397,-0.0005468584851208158,-0.3125456076340163,0.2282699581923154,143.0,0.0,-4.562832799972968
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,immediate,rl,7.0,0.001597650806291262,0.0006797607619636326,-0.2968846477687342,0.20267768265976507,132.0,0.0,-4.274916399968788
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,immediate,rl_alarm,17.0,-0.014045391200477764,-0.016519523806831304,0.1304518664047153,-0.0856161656380649,-3.0,0.0,22.91278670006431
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,immediate,rl_alarm,27.0,0.00045291658371482413,-0.0005404645069405634,-0.3227336514173449,0.2311915190125424,144.0,0.0,-4.373383099911736
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,d3_oof,immediate,rl_alarm,7.0,0.00045291658371482413,-0.0005404645069405634,-0.3227336514173449,0.2311915190125424,144.0,0.0,-4.542595600010827
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl,17.0,-0.003926936093967992,-0.005186115981803852,-0.29169239404995795,0.2650656977901653,14.0,-3800.0,-5.373758500209078
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl,27.0,-0.0037776229345014567,-0.00548192666034808,-0.4068200954252036,0.2872038622337249,145.0,-3800.0,-7.87187010003254
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl,7.0,-0.0026279116066095787,-0.0042553074132636315,-0.3911591355599215,0.26161158670117457,134.0,-3800.0,-7.58395370002836
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl_alarm,17.0,-0.018270953613378604,-0.02145459198205857,0.03617737861352799,-0.026682261596655404,-1.0,-3800.0,19.603749400004737
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl_alarm,27.0,-0.0037726458291860165,-0.005475532682167827,-0.4170081392085322,0.2901254230539519,146.0,-3800.0,-7.682420399971308
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,confirmed,rl_alarm,7.0,-0.0037726458291860165,-0.005475532682167827,-0.4170081392085322,0.2901254230539519,146.0,-3800.0,-7.851632900070399
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl,17.0,6.967947441760547e-05,-0.0006073871549223675,-0.2739264664608476,0.2729444555046785,13.0,0.0,-4.269856100203469
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl,27.0,0.0002189926338841408,-0.0009031978334665958,-0.38905416783609326,0.2950826199482381,144.0,0.0,-6.767967700026931
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl,7.0,0.0013687039617760188,0.0003234214136178526,-0.37339320797081116,0.26949034441568775,133.0,0.0,-6.480051300022751
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl_alarm,17.0,-0.014274338044993007,-0.016875863155177084,0.05394330620263832,-0.018803503882142206,-2.0,0.0,20.707651800010346
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl_alarm,27.0,0.00022396973919958096,-0.0008968038552863433,-0.39924221161942186,0.2980041807684651,145.0,0.0,-6.578517999965699
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hddm_w,immediate,rl_alarm,7.0,0.00022396973919958096,-0.0008968038552863433,-0.39924221161942186,0.2980041807684651,145.0,0.0,-6.74773050006479
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl,17.0,-0.0027622934501295715,-0.0038847664952610383,-0.2165590794274488,0.2169221580728649,14.0,-5700.0,-2.9760648000519723
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl,27.0,-0.002612980290663036,-0.004180577173805267,-0.3316867808026944,0.2390603225164245,145.0,-5700.0,-5.474176399875434
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl,7.0,-0.0014632689627711581,-0.0029539579267208183,-0.3160258209374123,0.21346804698387417,134.0,-5700.0,-5.186259999871254
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl_alarm,17.0,-0.017106310969540184,-0.020153242495515755,0.11131069323603715,-0.0748258013139558,-1.0,-5700.0,22.001443100161843
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl_alarm,27.0,-0.002608003185347596,-0.004174183195625014,-0.34187482458602303,0.2419818833366515,146.0,-5700.0,-5.284726699814202
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,confirmed,rl_alarm,7.0,-0.002608003185347596,-0.004174183195625014,-0.34187482458602303,0.2419818833366515,146.0,-5700.0,-5.453939199913293
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl,17.0,-0.0007316344813858011,-0.0008747417328661689,0.02307044625315746,-0.005365319530161172,-1.0,0.0,1.9838752998039126
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl,27.0,-0.0005823213219192658,-0.0011705524114103971,-0.09205725512208818,0.01677284491339842,130.0,0.0,-0.5142363000195491
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl,7.0,0.0005673900059726122,5.606683567405124e-05,-0.07639629525680608,-0.008819430619151913,119.0,0.0,-0.22631990001536906
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl_alarm,17.0,-0.015075652000796413,-0.017143217733120886,0.3509402189166434,-0.2971132789169819,-16.0,0.0,26.96138320001773
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl_alarm,27.0,-0.0005773442166038256,-0.0011641584332301447,-0.10224529890541678,0.01969440573362541,131.0,0.0,-0.32478659995831727
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,hellinger,immediate,rl_alarm,7.0,-0.0005773442166038256,-0.0011641584332301447,-0.10224529890541678,0.01969440573362541,131.0,0.0,-0.4939991000574082
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,none,none,rl,17.0,0.014344017519410612,0.016268476000254717,-0.32786977266348594,0.29174795938682074,15.0,0.0,-11.29982260032557
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,none,none,rl,27.0,0.014493330678877148,0.01597266532171049,-0.4429974740387316,0.3138861238303803,146.0,0.0,-13.797934200149031
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,none,none,rl,7.0,0.015643042006769026,0.017199284568794937,-0.4273365141734495,0.28829384829783,135.0,0.0,-13.510017800144851
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,none,none,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.677685299888246
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,none,none,rl_alarm,27.0,0.014498307784192588,0.01597905929989074,-0.4531855178220602,0.31680768465060727,147.0,0.0,-13.6084845000878
SEA_A__base_s0__splice__moderate__a0,SEA_A,SEA_A__base_s0,none,none,rl_alarm,7.0,0.014498307784192588,0.01597905929989074,-0.4531855178220602,0.31680768465060727,147.0,0.0,-13.77769700018689
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl,17.0,-0.016089346380884884,-0.018111027642059296,-0.07457204474996626,0.039357103353310996,7.0,-7600.0,3.6794672999530995
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl,27.0,-0.009847740945157613,-0.011971457266432783,-0.3294918452621647,0.22739534306256282,142.0,-7600.0,-5.386826500063766
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl,7.0,-0.010316143523064647,-0.01246738891346999,-0.2998045558700634,0.19981038160701592,133.0,-7600.0,-5.289828500011939
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl_alarm,17.0,-0.01858937459790766,-0.02116719748303475,0.10245653052972103,-0.05682344044515179,-2.0,-7600.0,21.92270360002294
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl_alarm,27.0,-0.010090407340940799,-0.012218230911830608,-0.3294918452621647,0.22739534306256282,146.0,-7600.0,-5.11305900011212
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,confirmed,rl_alarm,7.0,-0.010090407340940799,-0.012218230911830608,-0.3294918452621647,0.22739534306256282,146.0,-7600.0,-3.926920000230897
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl,17.0,-0.004926692174855418,-0.005316948311558933,0.21734735139506678,-0.1899005632117744,-9.0,0.0,8.165387700079009
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl,27.0,0.0013149132608718528,0.0008226220640675797,-0.037572449117131645,-0.0018623235025225782,126.0,0.0,-0.9009060999378562
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl,7.0,0.0008465106829648184,0.00032669041703037305,-0.007885159725030344,-0.029447284958069475,117.0,0.0,-0.80390809988603
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl_alarm,17.0,-0.007426720391878194,-0.008373118152534387,0.3943759266747541,-0.2860811070102372,-18.0,0.0,26.408624000148848
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl_alarm,27.0,0.0010722468650886663,0.0005758484186697554,-0.037572449117131645,-0.0018623235025225782,130.0,0.0,-0.6271385999862105
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,adwin,immediate,rl_alarm,7.0,0.0010722468650886663,0.0005758484186697554,-0.037572449117131645,-0.0018623235025225782,130.0,0.0,0.5590003998950124
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,d3_oof,confirmed,rl,17.0,0.002500028217022776,0.0030561698409754534,-0.1770285752796873,0.09618054379846279,9.0,0.0,-6.284852999961004
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,d3_oof,confirmed,rl,27.0,0.008741633652750047,0.009195740216601966,-0.4319483757918857,0.2842187835077146,144.0,0.0,-15.351146799977869
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,d3_oof,confirmed,rl,7.0,0.008273231074843013,0.00869980856956476,-0.4022610863997844,0.2566338220521677,135.0,0.0,-15.254148799926043
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,d3_oof,confirmed,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.958383300108835
SEA_A__base_s0__splice__severe__a0,SEA_A,SEA_A__base_s0,d3_oof,confirmed,rl_alarm,27.0,0.00849896725696686,0.008948966571204142,-0.4319483757918857,0.2842187835077146,148.0,0.0,-15.077379300026223
