condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_inference_seconds,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,total_seconds,scored_resets
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hddm_w,learned_features_label,1000,200920,0.8974069281305992,0.9013832095734509,0.8767178842685451,0.8865584046519397,,,,0.9275333945096329,0.9128594282691983,0.8752455795677799,0.09960680868007167,0.051108616334549536,0.04946744973123631,0.30101687500064145,11760,250000,225740,213042,0,0,5.873429582999961,False,12500,confirmed,True,6.174446458000602,0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hellinger,none,1000,200920,0.9176438383436194,0.9146123934478645,0.9074079452642452,0.9107691261477029,,,,0.9341114599293886,0.9204756973012,0.8092057255122088,0.14583913995620149,0.0,0.0,0.0,0,250000,243200,203300,2850,1,5.34054016600021,False,12500,confirmed,True,5.34054016600021,1
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hellinger,oracle_rows,1000,200920,0.9084809874576946,0.9088889531435742,0.8929671853400534,0.8998324213347213,,,,0.9297451434065498,0.9160090840154084,0.0,0.1664991041210432,1.0,0.0,0.0,35630,250000,203403,169950,2374,1,5.731455499999356,True,12500,confirmed,True,5.731455499999356,1
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hellinger,random_rows,1000,200920,0.9187985267768266,0.9146430765434392,0.9101446859924044,0.9122968900588251,,,,0.9332298611166916,0.9183520935821093,0.7231827111984283,0.2370645032848895,0.14984563570025258,0.1507614971132789,0.0,35630,250000,206789,182453,4908,2,4.628736874999959,False,12500,confirmed,True,4.628736874999959,2
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hellinger,oracle_blocks,1000,200920,0.9007465657973323,0.907833924429427,0.8783299076892348,0.8897178212034648,,,,0.9273150940068695,0.9124208845279049,0.0,0.5839139956201473,1.0,0.5177184949233525,0.0,139650,250000,97850,84550,0,0,3.8903615409999475,False,12500,confirmed,True,3.8903615409999475,0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hellinger,random_blocks,1000,200920,0.8906878359546088,0.8943918623937948,0.8689257536830564,0.8789601693696192,,,,0.9252441348914413,0.9094872552008133,0.382879595846197,0.6139856659366912,0.5878753859107494,0.5908023093768664,0.0,139650,250000,97850,92150,0,0,4.0657603749987175,False,12500,confirmed,True,4.0657603749987175,0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hellinger,learned_features,1000,200920,0.8961128807485567,0.8984448030512806,0.8765398638664594,0.885461251771287,,,,0.9289505577791723,0.912146838247366,0.8360370474319394,0.1320724666533944,0.04981756946393489,0.04906430420067689,0.27952954200009117,11633,250000,225867,205122,0,0,7.321752166000806,True,12500,confirmed,True,7.601281708000897,0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,hellinger,learned_features_label,1000,200920,0.9211029265379256,0.9191652886348709,0.9102648568879326,0.9143594600956351,,,,0.93091397706165,0.9158799340860506,0.8520628683693516,0.12687139159864622,0.051108616334549536,0.04946744973123631,0.30101687500064145,11760,250000,227561,208559,2723,1,4.857680208999227,False,12500,confirmed,True,5.1586970839998685,1
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,d3_oof,none,1000,200920,0.9004827792156082,0.9022751919846712,0.8822104216421743,0.8905320182108081,,,,0.9303602929358162,0.915767347509346,0.9202357563850687,0.07096356758909018,0.0,0.0,0.0,0,250000,237500,220400,0,0,8.442093916000886,False,12500,confirmed,True,8.442093916000886,0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,d3_oof,oracle_rows,1000,200920,0.902777224766076,0.9058363072282246,0.8838527096670326,0.8928479506724496,,,,0.9297298202674598,0.9140573751723298,0.0,0.11939080230937686,1.0,0.0,0.0,35630,250000,201870,177882,0,0,7.487029542000528,False,12500,confirmed,True,7.487029542000528,0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,d3_oof,random_rows,1000,200920,0.9168624328090782,0.9135686300708841,0.9067920678079645,0.9099652865112474,,,,0.9326387715006523,0.9178028037492512,0.7019085040696043,0.2414592872785188,0.14984563570025258,0.1507614971132789,0.0,35630,250000,206729,181630,4881,2,5.124378374999651,False,12500,confirmed,True,5.124378374999651,2
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,d3_oof,oracle_blocks,1000,200920,0.9007465657973323,0.907833924429427,0.8783299076892348,0.8897178212034648,,,,0.9273150940068695,0.9124208845279049,0.0,0.5839139956201473,1.0,0.5177184949233525,0.0,139650,250000,97850,84550,0,0,4.016449124999781,False,12500,confirmed,True,4.016449124999781,0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,d3_oof,random_blocks,1000,200920,0.8906878359546088,0.8943918623937948,0.8689257536830564,0.8789601693696192,,,,0.9252441348914413,0.9094872552008133,0.382879595846197,0.6139856659366912,0.5878753859107494,0.5908023093768664,0.0,139650,250000,97850,92150,0,0,4.189247415999489,False,12500,confirmed,True,4.189247415999489,0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,d3_oof,learned_features,1000,200920,0.8961128807485567,0.8984448030512806,0.8765398638664594,0.885461251771287,,,,0.9289505577791723,0.912146838247366,0.8360370474319394,0.1320724666533944,0.04981756946393489,0.04906430420067689,0.27952954200009117,11633,250000,225867,205122,0,0,7.827041915999871,False,12500,confirmed,True,8.106571457999962,0
SEA_A__base_s0__splice__moderate__a0,SEA_A,splice,moderate,SEA_A__base_s0,0.0,d3_oof,learned_features_label,1000,200920,0.8973919968146526,0.9013713782429531,0.876697624675628,0.8865407358544539,,,,0.9275331727224894,0.9128508519123186,0.8558798765085602,0.1052060521600637,0.051108616334549536,0.04946744973123631,0.30101687500064145,11760,250000,227542,211227,0,0,5.996315624999625,False,12500,confirmed,True,6.297332500000266,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,adwin,none,1000,200990,0.9157221752325987,0.9148895536835806,0.9030283711545931,0.9083289114838726,,,,0.9289988684072368,0.9149400261334362,0.6013217097862767,0.3264988307876014,0.0,0.0,0.0,0,250000,277400,171950,28500,10,4.174216417000935,False,12500,confirmed,True,4.174216417000935,10
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,adwin,oracle_rows,1000,200990,0.9248519826857058,0.9242124365417295,0.9135725468159634,0.9183941950217833,,,,0.9346418103638996,0.9188699531491316,0.0,0.1150057216776954,1.0,0.0,0.0,35560,250000,207128,182113,4396,2,4.72805412499838,False,12500,confirmed,True,4.72805412499838,2
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,adwin,random_rows,1000,200990,0.911503059853724,0.9107555093890396,0.8979652436413805,0.9036249400104693,,,,0.9262388685354281,0.9103307441855294,0.5014341957255343,0.422493656400816,0.15033745781777277,0.15032588686004278,0.0,35560,250000,240611,150157,29078,12,3.7799431250005,False,12500,confirmed,True,3.7799431250005,12
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,adwin,oracle_blocks,1000,200990,0.9043982287676003,0.9086727320273011,0.8851087325819391,0.8946184255689025,,,,0.9291440856750429,0.9150606652329055,0.0,0.555699288521817,1.0,0.48007363550425397,0.0,132050,250000,105450,90250,0,0,4.195979749998514,False,12500,confirmed,True,4.195979749998514,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,adwin,random_blocks,1000,200990,0.8955072391661276,0.9024376050578633,0.8725707327606924,0.8839668671081766,,,,0.9264384225302614,0.9102786469813234,0.36774465691788527,0.6018558137220757,0.5622609673790776,0.5575202746405293,0.0,132050,250000,105450,94050,0,0,4.020362582999951,True,12500,confirmed,True,4.020362582999951,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,adwin,learned_features,1000,200990,0.9128265087815314,0.9130092739284223,0.8986146577816669,0.9049021869047376,,,,0.9273917848992546,0.9144007063806483,0.6365579302587177,0.31330414448480026,0.05087176602924635,0.04931091099059655,0.2783863329987071,11720,250000,265466,175123,29766,11,4.219109583998943,False,12500,confirmed,True,4.49749591699765,11
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,adwin,learned_features_label,1000,200990,0.9230508980546296,0.9207454785836033,0.9132228415726724,0.9167235111486449,,,,0.933873921837882,0.9201327493453734,0.4668728908886389,0.19735807751629433,0.41524184476940385,0.04948007363550425,0.3233319170012692,24711,250000,230283,184616,9634,4,4.47348595800031,False,12500,confirmed,True,4.7968178750015795,4
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hddm_w,none,1000,200990,0.9165829145728643,0.9158525577799834,0.9039392728050494,0.909262648717255,,,,0.9290724715839191,0.914376124168672,0.5915073115860517,0.32948902930494056,0.0,0.0,0.0,0,250000,279300,170050,25650,9,4.547804416999497,False,12500,confirmed,True,4.547804416999497,9
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hddm_w,oracle_rows,1000,200990,0.9210358724314642,0.9172876809124338,0.912550444503347,0.9148110067825889,,,,0.9346871922091,0.9190908451685658,0.0,0.10716951092094135,1.0,0.0,0.0,35560,250000,203718,181228,2256,1,5.3861216670011345,False,12500,confirmed,True,5.3861216670011345,1
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hddm_w,random_rows,1000,200990,0.912483208119807,0.9120294526935272,0.8988290305820884,0.9046524147361988,,,,0.9283075804559938,0.9157933249665196,0.5841676040494939,0.3601820986118712,0.15033745781777277,0.15032588686004278,0.0,35560,250000,242245,164003,29002,12,4.172684667000794,False,12500,confirmed,True,4.172684667000794,12
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hddm_w,oracle_blocks,1000,200990,0.9043982287676003,0.9086727320273011,0.8851087325819391,0.8946184255689025,,,,0.9291440856750429,0.9150606652329055,0.0,0.555699288521817,1.0,0.48007363550425397,0.0,132050,250000,105450,90250,0,0,4.281548458000543,False,12500,confirmed,True,4.281548458000543,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hddm_w,random_blocks,1000,200990,0.8955072391661276,0.9024376050578633,0.8725707327606924,0.8839668671081766,,,,0.9264384225302614,0.9102786469813234,0.36774465691788527,0.6018558137220757,0.5622609673790776,0.5575202746405293,0.0,132050,250000,105450,94050,0,0,4.234523499999341,True,12500,confirmed,True,4.234523499999341,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hddm_w,learned_features,1000,200990,0.9084979352206577,0.9082006449763138,0.8939681017595587,0.9001795079208453,,,,0.9245769083188877,0.9113801536303665,0.6363610798650169,0.34009652221503556,0.05087176602924635,0.04931091099059655,0.2783863329987071,11720,250000,265515,172450,32510,12,4.432510667000315,False,12500,confirmed,True,4.710896999999022,12
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hddm_w,learned_features_label,1000,200990,0.9014080302502612,0.9048456625807864,0.8822442761737602,0.8914117794646124,,,,0.9282110789871256,0.9142677311196636,0.532845894263217,0.11673217573013583,0.41524184476940385,0.04948007363550425,0.3233319170012692,24711,250000,212789,197426,0,0,5.56606041699888,True,12500,confirmed,True,5.889392334000149,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hellinger,none,1000,200990,0.9041892631474203,0.9051965174973186,0.8876379892871746,0.8950710790622346,,,,0.9227642134252645,0.9045122445314628,0.8264623172103487,0.11109507935718195,0.0,0.0,0.0,0,250000,245100,212800,8550,3,6.254491083000175,False,12500,confirmed,True,6.254491083000175,3
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hellinger,oracle_rows,1000,200990,0.9224538534255435,0.9234207695062446,0.9092086629057479,0.9154552025000664,,,,0.9332741721357045,0.9184136133848313,0.0,0.15734613662371263,1.0,0.0,0.0,35560,250000,206810,172845,4990,2,4.548988709000696,False,12500,confirmed,True,4.548988709000696,2
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hellinger,random_rows,1000,200990,0.907537688442211,0.9075489782797375,0.8925332589485924,0.8990396685845683,,,,0.9257045363488325,0.9123322683202093,0.6484251968503937,0.2880740335340067,0.15033745781777277,0.15032588686004278,0.0,35560,250000,219694,171943,9686,4,4.1174020409998775,True,12500,confirmed,True,4.1174020409998775,4
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hellinger,oracle_blocks,1000,200990,0.9043982287676003,0.9086727320273011,0.8851087325819391,0.8946184255689025,,,,0.9291440856750429,0.9150606652329055,0.0,0.555699288521817,1.0,0.48007363550425397,0.0,132050,250000,105450,90250,0,0,4.146453208999446,False,12500,confirmed,True,4.146453208999446,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hellinger,random_blocks,1000,200990,0.8955072391661276,0.9024376050578633,0.8725707327606924,0.8839668671081766,,,,0.9264384225302614,0.9102786469813234,0.36774465691788527,0.6018558137220757,0.5622609673790776,0.5575202746405293,0.0,132050,250000,105450,94050,0,0,4.019782291999945,False,12500,confirmed,True,4.019782291999945,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hellinger,learned_features,1000,200990,0.9103487735708244,0.9116834229556833,0.8946214963548555,0.9019016762983023,,,,0.9288580572750564,0.9144659535772999,0.7516029246344207,0.2297825762475745,0.05087176602924635,0.04931091099059655,0.2783863329987071,11720,250000,236627,189703,10818,4,4.579678791000333,False,12500,confirmed,True,4.85806512399904,4
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,hellinger,learned_features_label,1000,200990,0.9257276481416986,0.9253572080300219,0.9143311957701425,0.9193131884728203,,,,0.9351257215593032,0.9217731626905522,0.5433914510686164,0.09958206875963978,0.41524184476940385,0.04948007363550425,0.3233319170012692,24711,250000,219410,206176,7612,3,4.369758875000116,False,12500,confirmed,True,4.693090792001385,3
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,d3_oof,none,1000,200990,0.9013931041345341,0.9046242016032606,0.8823965288700373,0.8914389767139543,,,,0.9270615706707993,0.9123360117165191,0.8137514060742407,0.12302602119508434,0.0,0.0,0.0,0,250000,237500,206150,0,0,7.863957625000694,False,12500,confirmed,True,7.863957625000694,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,d3_oof,oracle_rows,1000,200990,0.9021045823175282,0.9043117115087652,0.8841040508548031,0.8924631478956435,,,,0.9287290539532369,0.9133084419480479,0.0,0.09569630329867157,1.0,0.0,0.0,35560,250000,201940,182706,0,0,7.438393749998795,False,12500,confirmed,True,7.438393749998795,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,d3_oof,random_rows,1000,200990,0.9033782775262451,0.907565685033574,0.8839714003936763,0.8934830996753442,,,,0.92565512353739,0.9107898277228427,0.707339707536558,0.2691278173043435,0.15033745781777277,0.15032588686004278,0.0,35560,250000,206800,175428,4838,2,5.753233292000004,True,12500,confirmed,True,5.753233292000004,2
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,d3_oof,oracle_blocks,1000,200990,0.9043982287676003,0.9086727320273011,0.8851087325819391,0.8946184255689025,,,,0.9291440856750429,0.9150606652329055,0.0,0.555699288521817,1.0,0.48007363550425397,0.0,132050,250000,105450,90250,0,0,4.344783208000081,False,12500,confirmed,True,4.344783208000081,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,d3_oof,random_blocks,1000,200990,0.8955072391661276,0.9024376050578633,0.8725707327606924,0.8839668671081766,,,,0.9264384225302614,0.9102786469813234,0.36774465691788527,0.6018558137220757,0.5622609673790776,0.5575202746405293,0.0,132050,250000,105450,94050,0,0,4.193946666999182,False,12500,confirmed,True,4.193946666999182,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,d3_oof,learned_features,1000,200990,0.8984427085924673,0.9028683463357728,0.8779366167349842,0.8878417044399229,,,,0.9256103271125827,0.9111894108843785,0.8589426321709787,0.12756853574804716,0.05087176602924635,0.04931091099059655,0.2783863329987071,11720,250000,232999,206844,0,0,8.125126167000417,False,12500,confirmed,True,8.403512499999124,0
SEA_A__base_s0__concept__moderate__a0,SEA_A,concept,moderate,SEA_A__base_s0,0.0,d3_oof,learned_features_label,1000,200990,0.9014080302502612,0.9048456625807864,0.8822442761737602,0.8914117794646124,,,,0.9282110789871256,0.9142677311196636,0.532845894263217,0.11673217573013583,0.41524184476940385,0.04948007363550425,0.3233319170012692,24711,250000,212789,197426,0,0,5.860889999999927,True,12500,confirmed,True,6.184221917001196,0
SEA_A__base_s1__concept__moderate__a1,SEA_A,concept,moderate,SEA_A__base_s1,1.0,adwin,none,1000,200912,0.9130465079238672,0.9124695510326908,0.9001129878884381,0.9055874438096251,,,,0.9305426464253417,0.9176422098326829,0.7309332734721364,0.2359789360516047,0.0,0.0,0.0,0,250000,279300,192850,25650,9,4.14070137499948,False,12500,confirmed,True,4.14070137499948,9
SEA_A__base_s1__concept__moderate__a1,SEA_A,concept,moderate,SEA_A__base_s1,1.0,adwin,oracle_rows,1000,200912,0.9250219001353827,0.925310450446849,0.9132815988662335,0.9186537266433794,,,,0.9368619985191742,0.9239482598628186,0.0,0.13250079636855938,1.0,0.0,0.0,35638,250000,205298,178677,4620,2,4.28109166700051,False,12500,confirmed,True,4.28109166700051,2
SEA_A__base_s1__concept__moderate__a1,SEA_A,concept,moderate,SEA_A__base_s1,1.0,adwin,random_rows,1000,200912,0.913713466592339,0.9127191072874651,0.9013180690368836,0.9064136444553279,,,,0.929987976740404,0.9168848867891087,0.6565744430102699,0.2975033845663773,0.14781974297098602,0.1511607071752807,0.0,35638,250000,237277,178433,26620,11,3.655951750000895,False,12500,confirmed,True,3.655951750000895,11
SEA_A__base_s1__concept__moderate__a1,SEA_A,concept,moderate,SEA_A__base_s1,1.0,adwin,oracle_blocks,1000,200912,0.8995082424145895,0.903943861201914,0.8797803543509077,0.8893944273399939,,,,0.9294623772461674,0.9148815336369709,0.0,0.5129708529107271,1.0,0.4846002229831966,0.0,133000,250000,104500,98800,0,0,3.9662365420008427,False,12500,confirmed,True,3.9662365420008427,0
